 tDate,Country,Number,HolidayName
2020-05-01,Portugal,1,Labor Day / May Day
2020-05-01,Reunion,1,Labour Day
2020-05-01,Romania,1,Labor Day / May Day
2020-05-01,Russia,1,Spring and Labor Day
2020-05-01,Rwanda,1,Labor Day
2020-05-01,Saint Lucia,1,Labor Day / May Day
2020-05-01,Saint Martin,1,Labor Day / May Day
2020-05-01,Saint Vincent and the Grenadines,1,National Workers Day
2020-05-01,San Marino,1,Labour Day/May Day
2020-05-01,Sao Tome and Principe,1,Labour Day
2020-05-01,Senegal,1,Labour Day
2020-05-01,Serbia,1,Labor holiday
2020-05-01,Seychelles,1,Labour Day
2020-05-01,Singapore,1,Labour Day
2020-05-01,Sint Maarten,1,Labor Day / May Day
2020-05-01,Slovakia,1,Labor Day
2020-05-01,Slovenia,1,Labor Day / May Day
2020-05-01,Somalia,1,May Day
2020-05-01,South Africa,1,Workers` Day
2020-05-01,South Sudan,1,May Day
2020-05-01,Spain,1,Labor Day / May Day
2020-05-01,Sri Lanka,1,May Day
2020-05-01,St. Barts,1,Labor Day / May Day
2020-05-01,Suriname,1,Labor Day
2020-05-01,Sweden,1,May 1st
2020-05-01,Syria,1,May Day
2020-05-01,Taiwan,1,Labor Day
2020-05-01,Tanzania,1,Worker`s Day
2020-05-01,Thailand,1,Labor Day
2020-05-01,Togo,1,Labour Day
2020-05-01,Tunisia,1,Labour Day
2020-05-01,Turkey,1,Labor and Solidarity Day
2020-05-01,Uganda,1,Labour Day
2020-05-01,Ukraine,1,Labor Day
2020-05-01,Uruguay,1,Labor Day / May Day
2020-05-01,Vanuatu,1,Labor Day / May Day
2020-05-01,Vatican City (Holy See),1,Feast of St Joseph the Worker
2020-05-01,Venezuela,1,Labor Day / May Day
2020-05-01,Vietnam,1,International Labor Day
2020-05-01,Wallis and Futuna,1,Labor Day / May Day
2020-05-01,Yemen,1,May Day
2020-05-01,Zambia,1,Labour Day
2020-05-01,Zimbabwe,1,Workers` Day
