tDate,SumInQuarantine,SumQuarantineRelease,SumDead,SumTotal,SeoulInQuarantine,SeoulQuarantineRelease,SeoulDead,SeoulTotal,BusanInQuarantine,BusanQuarantineRelease,BusanDead,BusanTotal,DaeguInQuarantine,DaeguQuarantineRelease,DaeguDead,DaeguTotal,IncheonInQuarantine,IncheonQuarantineRelease,IncheonDead,IncheonTotal,GwangjuInQuarantine,GwangjuQuarantineRelease,GwangjuDead,GwangjuTotal,DaejeonInQuarantine,DaejeonQuarantineRelease,DaejeonDead,DaejeonTotal,UlsanInQuarantine,UlsanQuarantineRelease,UlsanDead,UlsanTotal,SejongInQuarantine,SejongQuarantineRelease,SejongDead,SejongTotal,GyeonggiInQuarantine,GyeonggiQuarantineRelease,GyeonggiDead,GyeonggiTotal,GangwonInQuarantine,GangwonQuarantineRelease,GangwonDead,GangwonTotal,ChungbukInQuarantine,ChungbukQuarantineRelease,ChungbukDead,ChungbukTotal,ChungnamInQuarantine,ChungnamQuarantineRelease,ChungnamDead,ChungnamTotal,JeonbukInQuarantine,JeonbukQuarantineRelease,JeonbukDead,JeonbukTotal,JeonnamInQuarantine,JeonnamQuarantineRelease,JeonnamDead,JeonnamTotal,GyeongbukInQuarantine,GyeongbukQuarantineRelease,GyeongbukDead,GyeongbukTotal,GyeongnamInQuarantine,GyeongnamQuarantineRelease,GyeongnamDead,GyeongnamTotal,JejuInQuarantine,JejuQuarantineRelease,JejuDead,JejuTotal,QuarantineInQuarantine,QuarantineQuarantineRelease,QuarantineDead,QuarantineTotal
2021-02-09,8329,71676,1482,81487,3710,21318,341,25369,314,2493,96,2903,140,8069,211,8420,341,3607,51,3999,268,1621,19,1908,52,1060,15,1127,16,895,37,948,8,191,1,200,1970,18355,446,20771,150,1559,34,1743,120,1443,57,1620,183,1913,33,2129,54,957,51,1062,69,690,7,766,180,2826,70,3076,129,1936,10,2075,20,519,0,539,605,2224,3,2832
2021-02-10,8218,72226,1486,81930,3724,21477,343,25544,300,2526,96,2922,149,8076,211,8436,314,3654,51,4019,240,1663,19,1922,48,1064,15,1127,12,899,37,948,7,193,1,201,2008,18484,448,20940,139,1575,34,1748,101,1464,57,1622,165,1933,33,2131,47,966,51,1064,57,704,7,768,157,2851,70,3078,123,1951,10,2084,17,522,0,539,610,2224,3,2837
2021-02-11,8300,72638,1496,82434,3832,21548,347,25727,315,2539,97,2951,149,8089,211,8449,326,3667,51,4044,205,1711,19,1935,46,1069,15,1130,12,901,37,950,5,195,1,201,2066,18611,451,21128,119,1606,34,1759,95,1474,57,1626,149,1950,33,2132,42,977,52,1071,50,711,7,768,131,2878,70,3079,112,1967,10,2089,21,521,1,543,625,2224,3,2852
2021-02-12,8394,72936,1507,82837,3886,21648,351,25885,327,2553,98,2978,147,8103,211,8461,354,3681,51,4087,189,1733,19,1941,44,1072,15,1131,10,903,37,950,7,195,1,203,2097,18680,456,21233,117,1614,34,1765,86,1489,57,1632,155,1957,33,2145,42,978,53,1073,49,716,7,772,120,2893,70,3083,108,1975,10,2093,25,521,1,547,631,2224,3,2858
2021-02-13,8458,73227,1514,83199,3943,21726,352,26021,340,2565,100,3005,150,8114,211,8475,366,3700,51,4117,170,1755,19,1944,48,1073,15,1136,12,903,37,952,11,196,1,208,2100,18773,459,21332,109,1623,35,1797,80,1500,57,1637,168,1959,33,2160,46,979,53,1078,44,721,7,722,104,2914,70,3088,106,1981,10,2097,25,521,1,547,636,2224,3,2863
2021-02-14,8444,73559,1522,83525,4003,21815,355,26173,336,2584,100,3020,142,8125,211,8478,354,3731,51,4136,157,1770,19,1946,47,1076,15,1139,14,904,37,955,13,196,1,210,2063,18886,463,21412,108,1628,36,1772,79,1506,57,1642,160,1979,33,2172,45,986,53,1084,46,721,7,774,107,2916,70,3093,102,1991,10,2103,25,521,1,547,659,2224,3,2870
2021-02-15,8548,73794,1527,83869,4081,21887,356,26324,339,2595,101,3035,150,8130,211,8491,353,3744,51,4148,137,1793,19,1949,53,1078,15,1146,18,904,37,959,13,196,1,210,2070,18978,466,21514,106,1631,36,1773,78,1507,57,1642,169,1979,33,2181,49,986,53,1088,50,722,7,779,114,2917,70,3101,98,1998,10,2106,23,523,1,547,647,2226,3,2876
2021-02-16,8240,74551,1534,84325,4093,22032,359,26484,336,2617,101,3054,147,8145,211,8503,321,3797,51,4169,112,1820,19,1951,51,1084,15,1150,25,904,37,966,12,196,1,210,1811,19369,463,21648,77,1665,36,1778,78,1513,58,1649,220,1986,33,2239,50,990,53,1093,48,725,8,781,92,2942,70,3104,90,2014,10,2114,21,526,1,548,655,2226,3,2884
2021-02-17,8048,75360,1538,84946,3952,22430,360,26742,337,2635,101,3073,148,8158,211,8517,323,3816,51,4190,103,1832,19,1954,48,1094,15,1157,31,907,37,975,15,196,1,212,1703,19629,470,21802,75,1670,36,1781,69,1528,58,1655,279,2002,33,2314,53,992,54,1099,51,737,8,796,96,2953,70,3119,91,2021,10,2122,13,534,1,548,661,2226,3,2890
2021-02-18,8127,75896,1544,85567,3878,22687,362,26927,341,2659,101,3101,136,8178,212,8526,291,3864,52,4207,109,1842,19,1970,52,1102,15,1169,36,908,37,981,15,197,1,213,1826,19746,471,22043,76,1673,36,1785,80,1534,58,1672,287,2021,34,2342,59,992,54,1105,52,740,8,800,108,2964,70,3142,93,2026,10,2129,18,534,1,553,670,2229,3,2902
2021-02-19,8065,76513,1550,86128,3665,23078,364,27107,336,2679,102,3117,135,8190,212,8537,313,3880,52,4245,99,1856,19,1974,49,1109,15,1173,46,910,37,993,16,197,1,214,1896,19863,473,22232,80,1675,37,1792,98,1534,58,1690,304,2028,34,2366,60,994,54,1108,59,743,8,810,120,2974,70,3164,90,2038,10,2138,20,535,1,556,679,2230,3,2912
2021-02-20,7938,77083,1553,86574,3466,23399,365,27230,328,2701,102,3131,131,8202,213,8546,335,3895,52,4282,73,1887,19,1979,50,1110,15,1175,47,910,37,994,15,198,1,214,1946,19982,474,22402,80,1680,37,1797,112,1536,58,1706,306,2038,34,2378,64,998,54,1116,66,744,8,818,131,2982,70,3183,88,2048,10,2146,22,535,1,558,678,2238,3,2919
2021-02-21,7919,77516,1557,86992,3442,23553,365,27360,311,2730,102,3143,120,8221,213,8554,317,3934,52,4303,71,1985,19,1985,50,1110,15,1175,49,912,37,998,14,200,1,215,1969,20127,477,22573,81,1684,38,1803,114,1540,58,1712,310,2044,34,2388,71,999,54,1124,73,747,8,828,132,2988,70,3190,85,2058,10,2153,24,536,1,561,686,2238,3,2927
2021-02-22,7875,77887,1562,87324,3392,23705,369,27466,292,2761,102,3155,119,8226,213,8558,305,3965,52,4322,64,1907,19,1990,50,1113,15,1178,50,912,37,999,14,200,1,215,1968,20249,477,22694,101,1684,38,1823,118,1543,58,1719,313,2046,35,2394,72,1002,54,1128,74,749,8,831,140,2991,70,3201,89,2060,10,2159,24,536,1,561,690,2238,3,2931
2021-02-23,7714,78394,1573,87681,3246,23975,371,27592,289,2774,104,3167,116,8239,213,8568,275,4009,52,4336,66,1911,20,1997,47,1117,15,1179,52,912,37,1001,14,201,1,216,1983,20358,480,22821,97,1699,41,1837,120,1545,58,1723,317,2050,35,2402,68,1013,54,1135,76,753,8,837,142,2997,70,3209,87,2067,10,2164,24,536,1,561,695,2238,3,2936
2021-02-24,7494,79050,1576,88120,2914,24449,372,27735,274,2802,104,3180,122,8252,213,8587,275,4027,52,4354,96,1916,20,2032,45,1121,15,1181,50,915,37,1002,14,203,1,218,2067,20416,481,22964,101,1704,41,1846,114,1552,58,1724,310,2069,35,2414,72,1017,54,1143,75,755,8,838,156,3000,71,3227,85,2077,10,2172,25,537,1,563,699,2238,3,2940
2021-02-25,7448,79487,1581,88516,2832,24652,373,27857,279,2814,105,3198,125,8264,213,8602,276,4048,52,4376,104,1922,21,2047,43,1123,15,1181,48,919,37,1004,11,206,1,218,2107,20513,482,23102,101,1706,41,1848,113,1557,58,1728,310,2085,35,2430,71,1022,55,1148,85,756,8,849,160,3005,71,3236,84,2080,10,2174,29,538,1,568,670,2277,3,2950
2021-02-26,7457,79880,1585,88922,2806,24808,375,27989,274,2830,105,3209,124,8275,213,8612,272,4067,52,4391,108,1929,21,2058,46,1126,15,1187,43,925,37,1005,9,209,1,219,2128,20631,484,23243,104,1709,41,1854,112,1568,58,1738,291,2107,35,2433,82,1027,55,1164,88,758,8,854,176,3013,71,3260,87,2083,10,2180,29,538,1,568,678,2277,3,2958
2021-02-27,7393,80333,1595,89321,2796,24946,378,28120,258,2852,108,3218,121,8284,213,8618,285,4081,52,4418,117,1932,21,2070,42,1132,15,1189,40,931,37,1008,10,209,1,220,2152,20773,487,23412,105,1714,41,1860,115,1573,58,1746,263,2139,35,2437,96,1033,55,1184,90,761,8,859,152,3028,71,3251,78,2092,11,2181,30,538,1,569,643,2315,3,2961
2021-02-28,7376,80697,1603,89676,2843,25017,380,28240,244,2871,108,3223,112,8298,213,8623,273,4106,52,4431,121,1942,21,2084,33,1142,15,1190,36,940,37,1013,15,210,1,226,2147,20915,492,23554,108,1715,41,1864,123,1575,58,1756,245,2164,35,2444,96,1040,55,1191,86,765,8,859,143,3041,71,3255,69,2103,11,2183,31,538,1,570,651,2315,4,2970
2021-03-01,7354,81070,1605,90029,2864,25087,381,28332,230,2901,108,3239,116,8304,213,8633,248,4145,52,4445,122,1949,21,2092,32,1143,15,1190,30,948,37,1015,16,210,1,227,2146,21075,493,23714,109,1719,41,1869,124,1582,58,1764,236,2177,35,2448,106,1040,55,1201,82,771,8,861,145,3050,71,3266,66,2111,11,2188,26,543,1,570,656,2315,4,2975
2021-03-02,7428,81338,1606,90372,2921,25152,381,28454,237,2911,108,3256,127,8307,2163,8647,243,4161,52,4456,125,1950,21,2096,29,1147,15,1191,28,950,37,1015,21,210,1,232,2143,21193,493,23829,109,1721,41,1871,127,1585,58,1770,21,2202,35,2452,113,1042,55,1210,89,771,8,868,143,3059,71,3273,64,2117,12,2193,29,545,1,575,665,2315,4,2984
2021-03-03,7504,81700,1612,90816,2937,25251,385,28573,229,2927,108,3264,123,8316,214,8653,247,4199,52,4476,122,1956,21,2099,31,1147,15,1193,24,955,37,1016,22,213,1,236,2225,21337,494,24056,107,1729,41,1877,136,1595,58,1789,200,2221,35,2456,112,1048,55,1215,90,773,8,871,138,3070,71,3279,61,2125,12,2198,33,545,1,579,667,2315,4,2986
2021-03-04,7459,82162,1619,91240,2884,25419,388,28691,232,2942,108,3282,138,8321,214,8673,238,4203,53,4494,125,1959,21,2105,29,1152,15,1196,23,956,37,1016,22,213,1,236,2277,21469,496,24242,89,1744,41,1883,130,1613,58,1801,181,2244,35,2460,110,1056,55,1221,84,780,8,872,116,3099,71,3286,67,2128,13,2208,34,547,1,582,671,2317,4,2992
2021-03-05,7451,82560,1627,91638,2883,25546,391,28820,239,2955,108,3302,123,8339,214,8676,237,4217,53,4507,123,1967,21,2111,26,1155,15,1196,23,959,37,1019,21,215,1,237,2317,21598,500,24415,90,1755,42,1887,138,1624,58,1820,167,2267,35,2469,108,1061,55,1224,75,789,8,872,109,3112,71,3292,63,2135,13,2211,35,548,1,584,574,2318,4,2996
2021-03-06,7510,82913,1632,92055,2926,25628,393,28947,218,2987,109,3314,115,8351,214,8680,232,4242,53,4527,118,1975,21,2114,26,1155,15,1196,23,963,37,1023,24,214,1,239,2373,21713,502,24588,77,1775,42,1894,156,1628,58,1842,159,2282,35,2476,107,1066,55,1228,71,796,8,875,112,3122,71,3305,57,2146,13,2216,36,552,1,589,680,2318,4,3002
2021-03-07,7617,83220,1634,92471,2977,25708,394,29079,203,3008,109,3320,108,8366,214,8688,247,4255,53,4555,118,1979,21,2118,25,1157,15,1197,24,964,37,1025,23,217,1,241,2421,21837,502,24760,83,1779,42,1904,164,1629,58,1851,147,2300,35,2482,103,1075,55,1233,74,799,8,881,120,3127,71,3318,55,2150,14,2219,40,552,1,593,685,2318,4,3007
2021-03-08,7701,83474,1642,92817,2988,25795,396,29179,192,3031,109,3332,109,8371,214,8694,237,4280,53,4570,128,1984,21,2133,21,1161,15,1197,27,964,37,1028,24,217,1,242,2456,21925,507,24888,93,1779,42,1914,184,1629,58,1871,159,2302,35,2496,104,1077,56,1237,80,799,8,887,119,3131,71,3321,50,2156,14,2220,40,555,1,596,690,2318,4,3012
2021-03-09,7718,83900,1645,93263,2916,25969,396,29281,210,3031,110,3351,102,8381,214,8697,244,4292,54,4590,145,2000,21,2166,20,1163,15,1198,37,965,37,1039,23,218,1,242,2498,22070,508,25076,94,1791,42,1927,205,1629,58,1892,153,2323,35,2511,99,1090,56,1245,79,803,8,890,109,3143,71,3323,49,2158,14,2221,41,556,1,598,694,2318,4,3016
2021-03-10,7773,84312,1648,93733,2901,26120,398,29419,204,3044,110,3358,91,8393,214,8698,239,4320,54,4613,131,2015,21,2167,23,1163,15,1201,59,966,37,1060,21,220,1,242,2587,22184,508,25279,108,1797,42,1947,205,1649,59,1913,145,2337,35,2517,93,1101,56,1250,69,816,8,893,104,3152,71,3327,55,2159,14,2228,41,558,1,600,699,2318,4,3021
2021-03-11,7871,84675,1652,94198,3945,26213,399,29557,203,3059,110,3372,87,8401,214,8702,233,4344,54,4631,102,2045,21,2168,18,1169,15,1202,80,966,37,1083,21,220,1,242,2631,22322,510,25463,134,1801,42,1977,199,1660,60,1919,136,2350,35,2521,92,1110,56,1258,70,818,8,896,108,3159,71,3338,61,2161,14,2236,42,559,1,602,709,2318,4,3031
2021-03-12,7281,85743,1662,94686,2580,26717,400,29697,203,3071,113,3387,82,8410,214,8706,251,4356,55,4662,91,2058,21,2170,16,1171,15,1202,84,967,37,1088,18,225,1,244,2582,22533,514,25629,139,1808,42,1989,216,1670,60,1946,128,2361,35,2524,78,1128,56,1262,73,819,8,900,105,3170,82,3347,108,2170,14,2292,43,560,1,604,484,2549,4,3037
2021-03-13,6884,86625,1667,95176,2237,27197,403,29837,195,3096,113,3404,79,8421,215,8715,251,4382,55,4688,82,2070,21,2173,15,1173,15,1203,84,968,37,1089,15,228,1,244,2485,22793,515,25793,153,1812,42,2007,224,1678,60,1962,111,2387,35,2533,71,1137,56,1264,72,821,8,901,113,3176,72,3361,168,2172,14,2354,39,565,1,605,490,2549,4,3043
2021-03-14,6558,87408,1669,95635,2097,27448,404,29949,199,3104,114,3417,78,8428,215,8721,239,4414,55,4708,82,2071,21,2174,13,1175,15,1203,84,969,37,1090,14,229,1,244,2309,23172,515,25996,165,1816,42,2023,220,1689,60,1969,108,2392,35,2535,75,1140,56,1271,69,826,8,903,110,3188,72,3370,210,2183,14,2407,37,568,1,606,449,2596,4,3049
2021-03-15,6588,87754,1675,96017,2128,27526,407,30061,184,3123,114,3421,82,8429,215,8726,247,4423,56,4726,79,2075,21,2175,15,1175,15,1205,85,970,37,1092,14,231,1,246,2285,23355,517,26157,171,1820,42,2033,207,1711,60,1978,106,2400,35,2541,78,1142,56,1276,69,827,8,904,110,3191,82,3373,239,2185,14,2438,33,575,1,609,456,2596,4,3056
2021-03-16,6447,88255,1678,96380,1997,277734,409,30140,177,3137,114,3428,76,8438,215,8729,240,4444,56,4740,75,2081,21,2177,14,1177,15,1206,86,972,37,1095,11,234,1,246,2268,23519,518,26305,176,1828,42,2046,190,1731,60,1981,102,2408,35,2545,71,1156,56,1283,67,830,8,905,105,3200,72,3377,304,2185,14,2503,25,585,1,611,463,2596,4,3063
2021-03-17,6349,88814,1686,96849,1861,27987,412,30260,178,2146,115,3439,78,8450,215,8743,240,4465,56,4761,61,2096,21,2178,14,1178,15,1207,89,973,37,1099,11,237,1,249,2294,23676,521,26491,183,1831,42,2056,173,1760,60,1993,97,2419,35,2551,89,1159,56,1304,57,840,8,905,91,3217,73,3381,348,2186,14,2548,22,589,1,612,463,2605,4,3072
2021-03-18,6428,89178,1688,97294,1864,28108,412,30384,172,3159,115,3446,83,8459,215,8757,245,4481,56,4782,61,2097,21,2179,15,1179,15,1209,89,978,37,1104,12,237,1,250,2317,23810,523,26650,193,1844,42,2079,162,1779,60,2001,93,2437,35,2565,100,1163,56,1319,53,844,8,905,93,3220,73,3386,381,2188,14,2583,23,590,1,614,472,2605,4,3081
2021-03-19,6544,89523,1690,97757,1931,28186,413,30530,163,3175,115,3453,81,8466,215,8762,254,4496,56,4806,44,2116,21,2181,20,1181,15,1216,89,981,37,1107,10,239,1,250,2312,23972,523,26807,218,1849,43,2110,160,1789,60,2009,88,2447,35,2570,111,1167,56,1334,50,847,8,905,92,9225,73,3390,419,2192,14,2625,23,590,1,614,479,2605,4,3088
2021-03-20,6567,89949,1693,98209,1919,28318,413,30650,159,3188,115,3462,96,8467,215,8778,238,4524,56,4818,36,2125,21,2182,28,118,15,1124,82,991,37,1110,10,239,1,250,2355,24117,524,26996,227,1857,43,2127,157,1800,60,2017,91,2450,35,2576,119,1175,56,1350,40,857,8,905,98,3228,75,3401,447,2195,14,2656,22,592,1,615,443,2645,4,3092
2021-03-21,6641,90328,1696,98665,1975,28386,414,30775,166,3200,115,3481,108,8469,215,8792,241,4543,56,4840,28,2135,21,2184,28,1182,15,1225,80,1000,37,1117,9,240,1,250,2314,24313,526,27153,228,1870,43,2141,145,1822,60,2027,91,2455,35,2581,126,1179,56,1361,39,858,8,905,89,3233,75,3406,490,2206,14,2710,23,592,1,616,452,2645,4,3101
2021-03-22,6767,90611,1697,99075,1998,28466,415,30879,178,3214,115,3507,120,8471,215,8806,225,4569,56,4850,30,2135,21,2186,28,1182,15,1225,74,1007,37,1118,8,241,1,250,2351,24427,526,27304,249,1870,43,2162,146,1826,60,2032,101,2456,35,2592,130,1182,56,1368,41,858,8,907,107,3235,75,3417,501,2232,14,2747,23,593,1,617,457,2647,4,3108
2021-03-23,6638,91079,1704,99421,1953,28608,415,30976,177,3222,116,3515,112,8481,216,8809,221,4585,57,4863,22,2144,21,2187,32,1182,15,1229,75,1014,37,1126,6,243,1,250,2329,24569,530,27428,240,1888,43,211,140,1838,60,2038,95,2470,35,2600,128,1191,56,1375,37,863,8,908,104,3258,75,3437,483,2279,14,2776,19,597,1,617,465,2647,4,3116
2021-03-24,6579,91560,1707,99846,1958,28735,417,31110,174,3242,116,3532,123,8487,216,8826,226,4601,57,4884,23,2145,21,2189,31,1184,16,1231,74,1017,37,1128,6,243,1,250,2333,24719,530,27582,219,1927,43,2189,119,1865,60,2044,90,2475,35,2600,128,1196,56,1380,28,872,8,908,11,3263,75,3449,445,2344,14,2803,18,598,1,617,473,2647,4,3124
2021-03-25,6499,92068,1709,100276,1893,28926,418,31237,175,3261,116,3552,131,8496,216,8843,218,4621,57,4896,25,2148,21,2194,34,1184,16,1234,71,1020,37,1128,6,243,1,250,2310,24889,530,27729,221,1951,44,2216,120,1881,60,2061,88,2481,35,2604,128,1201,56,1385,28,873,8,909,118,3266,75,3459,441,2378,14,2833,14,602,1,617,478,2647,4,3129
2021-03-26,6424,92630,1716,100770,1736,29203,420,31359,178,3267,118,3563,146,8499,216,8861,232,4636,57,4925,24,2152,21,2197,43,1189,16,1248,70,1021,37,1128,5,244,1,250,2351,25041,533,27925,230,1966,44,2240,122,1892,60,2074,93,2489,35,2607,129,1203,56,1388,26,877,8,911,125,3272,75,3472,428,2428,14,2870,16,603,1,620,480,2648,4,3132
2021-03-27,6079,93475,1721,101275,1746,29318,422,31486,203,3275,118,3596,156,8512,216,8884,239,4668,57,4964,28,2153,21,2202,50,1192,16,1258,69,1027,37,1133,5,245,1,251,2060,25476,534,28070,253,1978,45,2276,155,1898,60,2113,80,2494,35,2609,119,1218,56,1393,24,879,8,911,131,3277,75,3483,400,2474,15,2889,16,605,1,622,345,2786,4,3135
2021-03-28,6180,93855,1722,101757,1816,29385,423,31624,250,3284,119,3652,162,8516,216,8894,252,4688,57,4997,29,2154,21,2204,57,1193,16,1266,71,1029,37,1137,4,246,1,251,2009,25680,534,28223,269,1981,45,2295,156,1913,60,2129,84,2498,35,2617,112,1230,56,1398,25,879,8,912,136,3279,75,3490,380,2507,15,2902,14,607,1,622,354,2786,4,3144
2021-03-29,6291,94124,1726,102141,1869,29439,423,31731,298,3289,118,3705,167,8520,217,8904,257,4701,57,5015,29,2156,21,2206,58,1194,16,1268,71,1032,37,1140,4,246,1,251,2016,25803,535,28354,251,2004,46,2301,166,1915,61,2142,85,2498,35,2618,113,1237,56,1406,26,879,8,913,137,3281,75,3493,384,2523,15,2922,11,611,1,623,349,2796,4,3149
2021-03-30,8290,94563,1729,102582,1894,29558,424,31876,339,3291,118,3748,158,8537,217,8912,253,4723,57,5033,27,2159,21,2207,63,1200,16,1279,74,1032,37,1143,6,246,1,253,1976,25959,536,28471,245,2023,46,2314,187,1921,61,2169,79,2509,35,2623,121,1253,57,1431,26,879,8,913,137,3286,75,3498,369,2554,15,2938,11,611,1,623,325,2822,4,3151
2021-03-31,6327,95030,1731,103088,1916,29694,424,32034,388,3300,118,3806,160,8550,217,8927,263,4738,57,5058,28,2160,21,2209,65,1205,16,1286,85,1032,37,1154,23,246,1,270,1935,26110,537,28582,233,2050,47,2330,196,1933,61,2190,80,2516,35,2631,124,1270,57,1451,23,882,8,913,140,3289,75,3504,327,2618,15,2960,11,613,1,625,330,2824,4,3158
2021-04-01,6465,95439,1735,103639,2026,29782,425,32233,415,3327,118,3860,153,8563,218,8934,274,4949,57,5078,30,2161,21,2212,72,1208,16,1296,88,1034,37,1159,36,246,1,283,1939,26235,538,28712,226,2077,47,2350,209,1940,61,2210,85,2526,35,2646,128,1287,57,1473,23,883,8,914,136,3300,75,3511,306,2659,16,2981,12,614,1,627,306,2850,4,3160
2021-04-02,6596,95861,1737,104194,2073,29898,426,32397,437,3343,118,3898,157,8576,218,8951,279,4765,57,5101,29,2163,21,2213,87,1212,16,1315,90,1039,37,1166,42,248,1,291,1997,26336,539,28872,219,2094,47,2360,220,1948,61,2229,88,2533,35,2666,132,1299,57,1488,24,883,8,915,155,3311,75,3541,275,2708,16,2999,16,614,1,631,276,2891,4,3171
2021-04-03,6800,96196,1740,104736,2148,29976,427,32551,482,3358,119,3959,157,8586,218,8961,266,4799,57,5122,29,2166,21,2216,105,1213,16,1334,89,1043,37,1169,52,248,1,301,2025,26455,539,29019,227,2103,47,2377,230,1949,61,2240,91,2540,35,2666,146,1305,57,1508,24,884,8,916,157,3325,76,3558,270,2741,16,3558,17,614,1,632,285,2891,4,3180
2021-04-04,6946,96589,1744,105279,2170,30101,429,32700,525,3376,119,4022,157,8601,218,8976,269,4818,57,5144,32,2167,21,2220,132,1215,16,1363,90,1053,37,1180,55,248,1,304,2041,26587,541,29169,220,2116,47,2383,237,1956,61,2254,101,2542,35,2678,167,1308,57,1532,22,887,8,917,162,3336,76,3574,253,2772,16,3041,19,614,1,364,294,2892,4,3190
2021-04-05,7104,96900,1748,105752,2251,30172,429,32852,554,3395,119,4068,167,8613,218,8998,277,4832,57,5166,29,2170,21,2220,139,1221,16,1376,90,1054,37,1181,59,248,1,308,2027,26709,544,29280,225,2124,48,2397,228,1972,61,2261,113,2544,35,2692,181,1310,57,1548,27,887,8,922,173,3345,76,3594,239,2798,16,3053,21,614,1,636,304,2892,4,3200
2021-04-06,7115,97363,1752,106230,2267,30303,429,32999,583,3400,119,4102,168,8629,218,9015,262,4873,59,5193,30,2175,21,2226,151,1231,16,1398,91,1057,37,1185,58,249,1,308,1989,26851,547,29387,211,2153,48,2412,222,1990,61,2273,115,2548,35,2698,203,1317,57,1577,41,888,8,937,184,3359,76,3619,214,2830,16,3060,17,618,1,636,309,2892,4,3205
2021-04-07,7214,97928,1756,106898,2336,30430,431,33197,588,3433,119,4140,171,9642,218,90331,291,4892,58,5241,29,2178,21,2228,202,1241,16,1459,103,1071,37,1211,59,249,1,309,2039,26974,549,29562,214,2166,48,2428,201,2028,61,2290,117,2558,35,2710,205,1325,57,1587,47,889,8,944,185,3367,76,3628,217,2852,16,3085,19,619,1,639,191,3014,4,3209
2021-04-08,7480,98360,1758,107598,2469,30541,431,33441,593,3480,119,4192,168,8655,218,9041,298,4910,58,5266,25,2182,21,2228,222,1246,16,1484,115,1072,37,1224,65,250,1,316,2145,27097,550,29792,176,2211,48,2435,195,2042,61,2298,129,2566,35,2730,222,1332,57,1611,46,891,8,945,182,3381,76,3639,209,2870,17,3096,24,619,1,644,197,3015,4,3216
2021-04-09,7719,98786,1764,108269,2571,30651,434,33656,603,3523,119,4245,177,8664,218,9059,313,4940,58,5311,28,2184,21,2233,235,1259,16,1510,120,1076,37,1233,69,251,1,321,2226,27216,553,29995,165,2225,48,2438,175,2069,61,2305,142,2571,35,2748,228,1348,57,1633,57,891,8,956,185,3385,76,3646,210,2884,17,3111,26,619,1,646,189,3030,4,3223
2021-04-10,7879,99301,1765,108945,2640,30783,434,33857,612,3569,120,4301,161,8684,218,9063,312,4965,58,5335,29,2184,21,2234,241,1266,16,1523,132,1089,37,1258,58,266,1,325,2333,27311,553,30197,147,2249,48,2444,162,2094,61,2317,152,2576,35,2763,230,1369,57,1656,64,891,8,963,202,3394,76,3672,237,2903,17,3157,31,621,1,653,136,3087,4,3227
2021-04-11,7682,100109,1768,109559,2381,31256,434,34071,596,3630,120,4346,154,8697,218,9069,306,4988,58,5352,27,2186,21,2234,243,1271,16,1530,137,1095,37,1269,44,281,1,326,2406,27422,555,30383,146,2255,48,2449,150,2116,61,2327,160,2589,36,2785,250,1389,57,1696,66,895,8,969,209,3400,76,3685,226,2930,17,3173,37,622,1,660,144,3087,4,3235
2021-04-12,7572,100804,1770,110146,2493,31305,435,34233,589,3684,120,4393,160,8707,218,9085,297,5009,58,5364,31,2186,21,2238,258,1273,16,1547,166,1100,37,1303,43,287,1,331,2104,27899,556,30559,141,2266,48,2455,162,2124,61,2347,177,2590,36,2803,269,1394,57,1720,67,897,8,972,217,3407,76,3700,231,2942,17,3190,40,622,1,663,127,3112,4,3243
2021-04-13,7581,101332,1775,110688,2470,31484,437,34391,600,3712,120,4432,149,8726,219,9094,291,5031,58,5380,35,2191,21,2247,259,1285,16,1560,179,1119,37,1335,38,294,1,333,2148,28021,558,30727,128,2292,48,2468,152,2142,61,2355,183,2598,36,2817,274,1414,57,1745,73,897,8,978,208,3426,76,3710,222,2966,17,3205,40,622,1,663,132,3112,4,3248
2021-04-14,7654,101983,1782,111479,2467,31733,438,34638,598,3763,120,4481,136,8750,219,9105,289,5059,58,5406,38,2193,21,2252,248,1307,16,1571,195,1133,37,1365,34,300,1,335,2267,28137,561,30965,119,2306,49,2474,159,2164,61,2384,173,2618,36,2827,266,1433,57,1756,69,900,10,979,209,3439,76,3724,225,2990,17,3232,40,624,1,665,122,3134,4,3260
2021-04-15,7816,102513,1788,112117,2490,31925,440,34855,590,3825,120,4535,140,8764,219,9123,285,5080,58,5423,42,2193,21,2256,251,1314,16,1581,214,1135,37,1386,36,301,1,338,2367,28259,563,31189,126,2316,50,2492,164,2179,61,2404,164,2631,36,2831,261,1454,57,1722,77,903,10,990,205,3461,77,3743,229,3010,17,3256,38,629,1,668,137,3134,4,3275
2021-04-16,7937,103062,1790,112789,2475,32153,442,35070,587,3872,120,4579,126,8782,219,9127,261,5116,58,5435,47,2199,21,2267,237,1334,16,1587,231,1142,37,1410,38,302,1,341,2481,28366,563,31410,121,2328,50,2499,166,2186,61,2413,173,2635,36,2844,248,1482,57,1787,79,907,10,996,218,3472,77,3767,263,3020,17,3300,38,632,1,671,148,3134,4,3286
2021-04-17,8056,103594,1794,113444,2544,32300,443,35287,591,3902,121,4614,123,8797,219,9139,256,5144,58,5458,44,2206,21,2271,201,1374,16,1591,247,1152,37,1436,36,304,1,341,2542,28509,565,31616,115,2346,50,2511,167,2197,61,2425,174,2641,36,2851,243,1503,57,1803,85,907,10,1002,227,3492,77,3796,269,3052,17,3338,37,634,1,672,155,3134,4,3293
