Seq,Region,Rdate,social_distancing
3843,경기도,2020-06-10,1
3844,경기도,2020-06-11,1
3845,경기도,2020-06-12,1
3846,경기도,2020-06-13,1
3847,경기도,2020-06-14,1
3848,경기도,2020-06-15,1
3849,경기도,2020-06-16,1
3850,경기도,2020-06-17,1
3851,경기도,2020-06-18,1
3852,경기도,2020-06-19,1
3853,경기도,2020-06-20,1
3854,경기도,2020-06-21,1
3855,경기도,2020-06-22,1
3856,경기도,2020-06-23,1
3857,경기도,2020-06-24,1
3858,경기도,2020-06-25,1
3859,경기도,2020-06-26,1
3860,경기도,2020-06-27,1
3861,경기도,2020-06-28,1
3862,경기도,2020-06-29,1
3863,경기도,2020-06-30,1
3864,경기도,2020-07-01,1
3865,경기도,2020-07-02,1
3866,경기도,2020-07-03,1
3867,경기도,2020-07-04,1
3868,경기도,2020-07-05,1
3869,경기도,2020-07-06,1
3870,경기도,2020-07-07,1
3871,경기도,2020-07-08,1
3872,경기도,2020-07-09,1
3873,경기도,2020-07-10,1
3874,경기도,2020-07-11,1
3875,경기도,2020-07-12,1
3876,경기도,2020-07-13,1
3877,경기도,2020-07-14,1
3879,경기도,2020-07-15,1
3880,경기도,2020-07-16,1
3881,경기도,2020-07-17,1
3882,경기도,2020-07-18,1
3883,경기도,2020-07-19,1
3884,경기도,2020-07-20,1
3885,경기도,2020-07-21,1
3886,경기도,2020-07-22,1
3887,경기도,2020-07-23,1
3888,경기도,2020-07-24,1
3889,경기도,2020-07-25,1
3890,경기도,2020-07-26,1
3891,경기도,2020-07-27,1
3892,경기도,2020-07-28,1
3893,경기도,2020-07-29,1
3894,경기도,2020-07-30,1
3895,경기도,2020-07-31,1
3896,경기도,2020-08-01,1
3897,경기도,2020-08-02,1
3898,경기도,2020-08-03,1
3899,경기도,2020-08-04,1
3900,경기도,2020-08-05,1
3901,경기도,2020-08-06,1
3902,경기도,2020-08-07,1
3903,경기도,2020-08-08,1
3904,경기도,2020-08-09,1
3905,경기도,2020-08-10,1
3906,경기도,2020-08-11,1
3907,경기도,2020-08-12,1
3908,경기도,2020-08-13,1
3909,경기도,2020-08-14,1
3910,경기도,2020-08-15,2
3911,경기도,2020-08-16,2
3912,경기도,2020-08-17,2
3913,경기도,2020-08-18,2
3914,경기도,2020-08-19,2
3915,경기도,2020-08-20,2
3916,경기도,2020-08-21,2
3917,경기도,2020-08-22,2
3918,경기도,2020-08-23,2
3919,경기도,2020-08-24,2
3920,경기도,2020-08-25,2
3921,경기도,2020-08-26,2
3922,경기도,2020-08-27,2
3923,경기도,2020-08-28,2
3924,경기도,2020-08-29,2
3925,경기도,2020-08-30,3
3926,경기도,2020-08-31,3
3927,경기도,2020-09-01,3
3928,경기도,2020-09-02,3
3929,경기도,2020-09-03,3
3930,경기도,2020-09-04,3
3931,경기도,2020-09-05,3
3932,경기도,2020-09-06,3
3933,경기도,2020-09-07,3
3934,경기도,2020-09-08,3
3935,경기도,2020-09-09,3
3936,경기도,2020-09-10,3
3937,경기도,2020-09-11,3
3938,경기도,2020-09-12,3
3939,경기도,2020-09-13,3
3940,경기도,2020-09-14,2
3941,경기도,2020-09-15,2
3942,경기도,2020-09-16,2
3943,경기도,2020-09-17,2
3944,경기도,2020-09-18,2
3945,경기도,2020-09-19,2
3946,경기도,2020-09-20,2
3947,경기도,2020-09-21,2
3948,경기도,2020-09-22,2
3949,경기도,2020-09-23,2
3950,경기도,2020-09-24,2
3951,경기도,2020-09-25,2
3952,경기도,2020-09-26,2
3953,경기도,2020-09-27,2
3954,경기도,2020-09-28,2
3955,경기도,2020-09-29,2
3956,경기도,2020-09-30,2
3957,경기도,2020-10-01,2
3958,경기도,2020-10-02,2
3959,경기도,2020-10-03,2
3960,경기도,2020-10-04,2
3961,경기도,2020-10-05,2
3962,경기도,2020-10-06,2
3963,경기도,2020-10-07,2
3964,경기도,2020-10-08,2
3965,경기도,2020-10-09,2
3966,경기도,2020-10-10,2
3967,경기도,2020-10-11,2
3968,경기도,2020-10-12,1
3969,경기도,2020-10-13,1
3970,경기도,2020-10-14,1
3971,경기도,2020-10-15,1
3972,경기도,2020-10-16,1
3973,경기도,2020-10-17,1
3974,경기도,2020-10-18,1
3975,경기도,2020-10-19,1
3976,경기도,2020-10-20,1
3977,경기도,2020-10-21,1
3978,경기도,2020-10-22,1
3979,경기도,2020-10-23,1
3980,경기도,2020-10-24,1
3981,경기도,2020-10-25,1
3982,경기도,2020-10-26,1
3983,경기도,2020-10-27,1
3984,경기도,2020-10-28,1
3985,경기도,2020-10-29,1
3986,경기도,2020-10-30,1
3987,경기도,2020-10-31,1
3988,경기도,2020-11-01,1
3989,경기도,2020-11-02,1
3990,경기도,2020-11-03,1
3991,경기도,2020-11-04,1
3992,경기도,2020-11-05,1
3993,경기도,2020-11-06,1
3994,경기도,2020-11-07,1
3995,경기도,2020-11-08,1
3996,경기도,2020-11-09,1
3997,경기도,2020-11-10,1
3998,경기도,2020-11-11,1
3999,경기도,2020-11-12,1
4000,경기도,2020-11-13,1
4001,경기도,2020-11-14,1
4002,경기도,2020-11-15,1
4003,경기도,2020-11-16,1
4004,경기도,2020-11-17,1
4005,경기도,2020-11-18,1
4006,경기도,2020-11-19,1
4007,경기도,2020-11-20,1
4008,경기도,2020-11-21,1
4009,경기도,2020-11-22,1
4010,경기도,2020-11-23,1
4011,경기도,2020-11-24,2
4012,경기도,2020-11-25,2
4013,경기도,2020-11-26,2
4014,경기도,2020-11-27,2
4015,경기도,2020-11-28,2
4016,경기도,2020-11-29,2
4017,경기도,2020-11-30,2
4018,경기도,2020-12-01,2
4019,경기도,2020-12-02,2
4020,경기도,2020-12-03,2
4021,경기도,2020-12-04,2
4022,경기도,2020-12-05,2
4023,경기도,2020-12-06,2
4024,경기도,2020-12-07,2
4025,경기도,2020-12-08,3
4026,경기도,2020-12-09,3
4027,경기도,2020-12-10,3
4028,경기도,2020-12-11,3
4029,경기도,2020-12-12,3
4030,경기도,2020-12-13,3
4031,경기도,2020-12-14,3
4032,경기도,2020-12-15,3
4033,경기도,2020-12-16,3
4034,경기도,2020-12-17,3
4035,경기도,2020-12-18,3
4036,경기도,2020-12-19,3
4037,경기도,2020-12-20,3
4038,경기도,2020-12-21,3
4039,경기도,2020-12-22,3
4040,경기도,2020-12-23,3
4041,경기도,2020-12-24,3
4042,경기도,2020-12-25,3
4043,경기도,2020-12-26,3
4044,경기도,2020-12-27,3
4045,경기도,2020-12-28,3
4046,경기도,2020-12-29,3
4047,경기도,2020-12-30,3
4048,경기도,2020-12-31,3
4049,경기도,2021-01-01,3
4050,경기도,2021-01-02,3
4051,경기도,2021-01-03,3
4052,경기도,2021-01-04,3
4053,경기도,2021-01-05,3
4054,경기도,2021-01-06,3
4055,경기도,2021-01-07,3
4056,경기도,2021-01-08,3
4057,경기도,2021-01-09,3
4058,경기도,2021-01-10,3
4059,경기도,2021-01-11,3
4060,경기도,2021-01-12,3
4061,경기도,2021-01-13,3
4062,경기도,2021-01-14,3
4063,경기도,2021-01-15,3
4064,경기도,2021-01-16,3
4065,경기도,2021-01-17,3
4066,경기도,2021-01-18,3
4067,경기도,2021-01-19,3
4068,경기도,2021-01-20,3
4069,경기도,2021-01-21,3
4070,경기도,2021-01-22,3
4071,경기도,2021-01-23,3
4072,경기도,2021-01-24,3
4073,경기도,2021-01-25,3
4074,경기도,2021-01-26,3
4075,경기도,2021-01-27,3
4076,경기도,2021-01-28,3
4077,경기도,2021-01-29,3
4078,경기도,2021-01-30,3
4079,경기도,2021-01-31,3
4080,경기도,2021-02-01,3
4081,경기도,2021-02-02,3
4082,경기도,2021-02-03,3
4083,경기도,2021-02-04,3
4084,경기도,2021-02-05,3
4085,경기도,2021-02-06,3
4086,경기도,2021-02-07,3
4087,경기도,2021-02-08,3
4088,경기도,2021-02-09,3
4089,경기도,2021-02-10,3
4090,경기도,2021-02-11,3
4091,경기도,2021-02-12,3
4092,경기도,2021-02-13,3
4093,경기도,2021-02-14,3
4094,경기도,2021-02-15,2
4095,경기도,2021-02-16,2
4096,경기도,2021-02-17,2
4097,경기도,2021-02-18,2
4098,경기도,2021-02-19,2
4099,경기도,2021-02-20,2
4100,경기도,2021-02-21,2
4101,경기도,2021-02-22,2
4102,경기도,2021-02-23,2
4103,경기도,2021-02-24,2
4104,경기도,2021-02-25,2
4105,경기도,2021-02-26,2
4106,경기도,2021-02-27,2
4107,경기도,2021-02-28,2
4108,경기도,2021-03-01,2
4109,경기도,2021-03-02,2
4110,경기도,2021-03-03,2
4111,경기도,2021-03-04,2
4112,경기도,2021-03-05,2
4113,경기도,2021-03-06,2
4114,경기도,2021-03-07,2
4115,경기도,2021-03-08,2
4116,경기도,2021-03-09,2
4117,경기도,2021-03-10,2
4118,경기도,2021-03-11,2
4119,경기도,2021-03-12,2
4120,경기도,2021-03-13,2
4121,경기도,2021-03-14,2
4122,경기도,2021-03-15,2
4123,경기도,2021-03-16,2
4124,경기도,2021-03-17,2
4125,경기도,2021-03-18,2
4126,경기도,2021-03-19,2
4127,경기도,2021-03-20,2
4128,경기도,2021-03-21,2
4129,경기도,2021-03-22,2
4130,경기도,2021-03-23,2
4131,경기도,2021-03-24,2
4132,경기도,2021-03-25,2
4133,경기도,2021-03-26,2
4134,경기도,2021-03-27,2
4135,경기도,2021-03-28,2
4136,경기도,2021-03-29,2
4137,경기도,2021-03-30,2
4138,경기도,2021-03-31,2
4139,경기도,2021-04-01,2
4140,경기도,2021-04-02,2
4141,경기도,2021-04-03,2
4142,경기도,2021-04-04,2
4143,경기도,2021-04-05,2
4144,경기도,2021-04-06,2
4145,경기도,2021-04-07,2
4146,경기도,2021-04-08,2
4147,경기도,2021-04-09,2
4148,경기도,2021-04-10,2
4149,경기도,2021-04-11,2
4150,경기도,2021-04-12,2
4151,경기도,2021-04-13,2
4152,경기도,2021-04-14,2
4153,경기도,2021-04-15,2
4154,경기도,2021-04-16,2
4155,경기도,2021-04-17,2
4156,경기도,2021-04-18,2
4157,경기도,2021-04-19,2
4158,경기도,2021-04-20,2
4159,경기도,2021-04-21,2
4160,경기도,2021-04-22,2
4161,경기도,2021-04-23,2
4162,경기도,2021-04-24,2
4163,경기도,2021-04-25,2
4164,경기도,2021-04-26,2
4165,경기도,2021-04-27,2
4166,경기도,2021-04-28,2
4167,경기도,2021-04-29,2
4168,경기도,2021-04-30,2
4169,경기도,2021-05-01,2
4170,경기도,2021-05-02,2
4171,경기도,2021-05-03,2
4172,경기도,2021-05-04,2
4173,경기도,2021-05-05,2
4174,경기도,2021-05-06,2
4175,경기도,2021-05-07,2
4176,경기도,2021-05-08,2
4177,경기도,2021-05-09,2
4178,경기도,2021-05-10,2
4179,경기도,2021-05-11,2
4180,경기도,2021-05-12,2
4181,경기도,2021-05-13,2
4182,경기도,2021-05-14,2
4183,경기도,2021-05-15,2
4184,경기도,2021-05-16,2
4185,경기도,2021-05-17,2
4186,경기도,2021-05-18,2
4187,경기도,2021-05-19,2
4188,경기도,2021-05-20,2
4189,경기도,2021-05-21,2
4190,경기도,2021-05-22,2
4191,경기도,2021-05-23,2
4192,경기도,2021-05-24,2
4193,경기도,2021-05-25,2
4194,경기도,2021-05-26,2
4195,경기도,2021-05-27,2
4196,경기도,2021-05-28,2
4197,경기도,2021-05-29,2
4198,경기도,2021-05-30,2
4199,경기도,2021-05-31,2
4200,경기도,2021-06-01,2
4201,경기도,2021-06-02,2
4202,경기도,2021-06-03,2
4203,경기도,2021-06-04,2
4204,경기도,2021-06-05,2
4205,경기도,2021-06-06,2
4206,경기도,2021-06-07,2
4207,경기도,2021-06-08,2
4208,경기도,2021-06-09,2
4209,경기도,2021-06-10,2
4210,경기도,2021-06-11,2
4211,경기도,2021-06-12,2
4212,경기도,2021-06-13,2
4213,경기도,2021-06-14,2
4214,강원도,2020-02-23,2
4215,강원도,2020-02-24,2
4216,강원도,2020-02-25,2
4217,강원도,2020-02-26,2
4218,강원도,2020-02-27,2
4219,강원도,2020-02-28,2
4220,강원도,2020-02-29,2
4221,강원도,2020-03-01,2
4222,강원도,2020-03-02,2
4223,강원도,2020-03-03,2
4224,강원도,2020-03-04,2
4225,강원도,2020-03-05,2
4226,강원도,2020-03-06,2
4227,강원도,2020-03-07,2
4228,강원도,2020-03-08,2
4229,강원도,2020-03-09,2
4230,강원도,2020-03-10,2
4231,강원도,2020-03-11,2
4232,강원도,2020-03-12,2
4233,강원도,2020-03-13,2
4234,강원도,2020-03-14,2
4235,강원도,2020-03-15,2
4236,강원도,2020-03-16,2
4237,강원도,2020-03-17,2
4238,강원도,2020-03-18,2
4239,강원도,2020-03-19,2
4240,강원도,2020-03-20,2
4241,강원도,2020-03-21,2
4242,강원도,2020-03-22,3
4243,강원도,2020-03-23,3
4244,강원도,2020-03-24,3
4245,강원도,2020-03-25,3
4246,강원도,2020-03-26,3
4247,강원도,2020-03-27,3
4248,강원도,2020-03-28,3
4249,강원도,2020-03-29,3
4250,강원도,2020-03-30,3
4251,강원도,2020-03-31,3
4252,강원도,2020-04-01,3
4253,강원도,2020-04-02,3
4254,강원도,2020-04-03,3
4255,강원도,2020-04-04,3
4256,강원도,2020-04-05,3
4257,강원도,2020-04-06,3
4258,강원도,2020-04-07,3
4259,강원도,2020-04-08,3
4260,강원도,2020-04-09,3
4261,강원도,2020-04-10,3
4262,강원도,2020-04-11,3
4263,강원도,2020-04-12,3
4264,강원도,2020-04-13,3
4265,강원도,2020-04-14,3
4266,강원도,2020-04-15,3
4267,강원도,2020-04-16,3
4268,강원도,2020-04-17,3
4269,강원도,2020-04-18,3
4270,강원도,2020-04-19,3
4271,강원도,2020-04-20,3
4272,강원도,2020-04-21,3
4273,강원도,2020-04-22,3
4274,강원도,2020-04-23,3
4275,강원도,2020-04-24,3
4276,강원도,2020-04-25,3
4277,강원도,2020-04-26,3
4278,강원도,2020-04-27,3
4279,강원도,2020-04-28,3
4280,강원도,2020-04-29,3
4281,강원도,2020-04-30,3
4282,강원도,2020-05-01,3
4283,강원도,2020-05-02,3
4284,강원도,2020-05-03,3
4285,강원도,2020-05-04,3
4286,강원도,2020-05-05,3
4287,강원도,2020-05-06,1
4288,강원도,2020-05-07,1
4289,강원도,2020-05-08,1
4290,강원도,2020-05-09,1
4291,강원도,2020-05-10,1
4292,강원도,2020-05-11,1
4293,강원도,2020-05-12,1
4294,강원도,2020-05-13,1
4295,강원도,2020-05-14,1
4296,강원도,2020-05-15,1
4297,강원도,2020-05-16,1
4298,강원도,2020-05-17,1
4299,강원도,2020-05-18,1
4300,강원도,2020-05-19,1
4301,강원도,2020-05-20,1
4302,강원도,2020-05-21,1
4303,강원도,2020-05-22,1
4304,강원도,2020-05-23,1
4305,강원도,2020-05-24,1
4306,강원도,2020-05-25,1
4307,강원도,2020-05-26,1
4308,강원도,2020-05-27,1
4309,강원도,2020-05-28,1
4310,강원도,2020-05-29,1
4311,강원도,2020-05-30,1
4312,강원도,2020-05-31,1
4313,강원도,2020-06-01,1
4314,강원도,2020-06-02,1
4315,강원도,2020-06-03,1
4316,강원도,2020-06-04,1
4317,강원도,2020-06-05,1
4318,강원도,2020-06-06,1
4319,강원도,2020-06-07,1
4320,강원도,2020-06-08,1
4321,강원도,2020-06-09,1
4322,강원도,2020-06-10,1
4323,강원도,2020-06-11,1
4324,강원도,2020-06-12,1
4325,강원도,2020-06-13,1
4326,강원도,2020-06-14,1
4327,강원도,2020-06-15,1
4328,강원도,2020-06-16,1
4329,강원도,2020-06-17,1
4330,강원도,2020-06-18,1
4331,강원도,2020-06-19,1
4332,강원도,2020-06-20,1
4333,강원도,2020-06-21,1
4334,강원도,2020-06-22,1
4335,강원도,2020-06-23,1
4336,강원도,2020-06-24,1
4337,강원도,2020-06-25,1
4338,강원도,2020-06-26,1
4339,강원도,2020-06-27,1
4340,강원도,2020-06-28,1
4341,강원도,2020-06-29,1
4342,강원도,2020-06-30,1
4343,강원도,2020-07-01,1
4344,강원도,2020-07-02,1
4345,강원도,2020-07-03,1
4346,강원도,2020-07-04,1
4347,강원도,2020-07-05,1
4348,강원도,2020-07-06,1
4349,강원도,2020-07-07,1
4350,강원도,2020-07-08,1
4351,강원도,2020-07-09,1
4352,강원도,2020-07-10,1
4353,강원도,2020-07-11,1
4354,강원도,2020-07-12,1
4355,강원도,2020-07-13,1
4356,강원도,2020-07-14,1
4357,강원도,2020-07-15,1
4358,강원도,2020-07-16,1
4359,강원도,2020-07-17,1
4360,강원도,2020-07-18,1
4361,강원도,2020-07-19,1
4362,강원도,2020-07-20,1
4363,강원도,2020-07-21,1
4364,강원도,2020-07-22,1
4365,강원도,2020-07-23,1
4366,강원도,2020-07-24,1
4367,강원도,2020-07-25,1
4368,강원도,2020-07-26,1
4369,강원도,2020-07-27,1
4370,강원도,2020-07-28,1
4371,강원도,2020-07-29,1
4372,강원도,2020-07-30,1
4373,강원도,2020-07-31,1
4374,강원도,2020-08-01,1
4375,강원도,2020-08-02,1
4376,강원도,2020-08-03,1
4377,강원도,2020-08-04,1
4378,강원도,2020-08-05,1
4379,강원도,2020-08-06,1
4380,강원도,2020-08-07,1
4381,강원도,2020-08-08,1
4382,강원도,2020-08-09,1
4383,강원도,2020-08-10,1
4384,강원도,2020-08-11,1
4385,강원도,2020-08-12,1
4386,강원도,2020-08-13,1
4387,강원도,2020-08-14,1
4388,강원도,2020-08-15,1
4389,강원도,2020-08-16,1
4390,강원도,2020-08-17,1
4391,강원도,2020-08-18,1
4392,강원도,2020-08-19,1
4393,강원도,2020-08-20,1
4394,강원도,2020-08-21,1
4395,강원도,2020-08-22,1
4397,강원도,2020-08-23,2
4398,강원도,2020-08-24,2
4399,강원도,2020-08-25,2
4400,강원도,2020-08-26,2
4401,강원도,2020-08-27,2
4402,강원도,2020-08-28,2
4403,강원도,2020-08-29,2
4404,강원도,2020-08-30,2
4405,강원도,2020-08-31,2
4406,강원도,2020-09-01,2
4407,강원도,2020-09-02,2
4408,강원도,2020-09-03,2
4409,강원도,2020-09-04,2
4410,강원도,2020-09-05,2
4411,강원도,2020-09-06,2
4412,강원도,2020-09-07,2
4413,강원도,2020-09-08,2
4414,강원도,2020-09-09,2
4415,강원도,2020-09-10,2
4416,강원도,2020-09-11,2
4417,강원도,2020-09-12,2
4418,강원도,2020-09-13,2
4419,강원도,2020-09-14,2
4420,강원도,2020-09-15,2
4421,강원도,2020-09-16,2
4422,강원도,2020-09-17,2
4423,강원도,2020-09-18,2
4424,강원도,2020-09-19,2
4425,강원도,2020-09-20,2
4426,강원도,2020-09-21,2
4427,강원도,2020-09-22,2
4428,강원도,2020-09-23,2
4429,강원도,2020-09-24,2
4430,강원도,2020-09-25,2
4431,강원도,2020-09-26,2
4432,강원도,2020-09-27,2
4433,강원도,2020-09-28,3
4434,강원도,2020-09-29,3
4435,강원도,2020-09-30,3
4436,강원도,2020-10-01,3
4437,강원도,2020-10-02,3
4438,강원도,2020-10-03,3
4439,강원도,2020-10-04,3
4440,강원도,2020-10-05,3
4441,강원도,2020-10-06,3
4442,강원도,2020-10-07,3
4443,강원도,2020-10-08,3
4444,강원도,2020-10-09,3
4445,강원도,2020-10-10,3
4446,강원도,2020-10-11,3
4447,강원도,2020-10-12,1
4448,강원도,2020-10-13,1
4449,강원도,2020-10-14,1
4450,강원도,2020-10-15,1
4451,강원도,2020-10-16,1
4452,강원도,2020-10-17,1
4453,강원도,2020-10-18,1
4454,강원도,2020-10-19,1
4455,강원도,2020-10-20,1
4456,강원도,2020-10-21,1
4457,강원도,2020-10-22,1
4458,강원도,2020-10-23,1
4459,강원도,2020-10-24,1
4460,강원도,2020-10-25,1
4461,강원도,2020-10-26,1
4462,강원도,2020-10-27,1
4463,강원도,2020-10-28,1
4464,강원도,2020-10-29,1
4465,강원도,2020-10-30,1
4466,강원도,2020-10-31,1
4467,강원도,2020-11-01,1
4468,강원도,2020-11-02,1
4469,강원도,2020-11-03,1
4470,강원도,2020-11-04,1
4471,강원도,2020-11-05,1
4472,강원도,2020-11-06,1
4473,강원도,2020-11-07,1
4474,강원도,2020-11-08,1
4475,강원도,2020-11-09,1
4476,강원도,2020-11-10,1
4477,강원도,2020-11-11,1
4478,강원도,2020-11-12,1
4479,강원도,2020-11-13,1
4480,강원도,2020-11-14,1
4481,강원도,2020-11-15,1
4482,강원도,2020-11-16,1
4483,강원도,2020-11-17,1
4484,강원도,2020-11-18,1
4485,강원도,2020-11-19,1
4486,강원도,2020-11-20,1
4487,강원도,2020-11-21,1
4488,강원도,2020-11-22,1
4489,강원도,2020-11-23,1
4490,강원도,2020-11-24,1
4491,강원도,2020-11-25,1
4492,강원도,2020-11-26,1
4493,강원도,2020-11-27,1
4494,강원도,2020-11-28,1
4495,강원도,2020-11-29,1
4496,강원도,2020-11-30,1
4498,강원도,2020-12-01,2
4499,강원도,2020-12-02,2
4500,강원도,2020-12-03,2
4501,강원도,2020-12-04,2
4502,강원도,2020-12-05,2
4503,강원도,2020-12-06,2
4504,강원도,2020-12-07,2
4506,강원도,2020-12-08,1
4507,강원도,2020-12-09,1
4508,강원도,2020-12-10,1
4509,강원도,2020-12-11,3
4510,강원도,2020-12-12,3
4511,강원도,2020-12-13,3
4512,강원도,2020-12-14,2
4513,강원도,2020-12-15,2
4514,강원도,2020-12-16,2
4515,강원도,2020-12-17,2
4516,강원도,2020-12-18,2
4517,강원도,2020-12-19,2
4518,강원도,2020-12-20,3
4519,강원도,2020-12-21,1
4520,강원도,2020-12-22,1
4521,강원도,2020-12-23,2
4522,강원도,2020-12-24,2
4523,강원도,2020-12-25,2
4524,강원도,2020-12-26,2
4525,강원도,2020-12-27,2
4526,강원도,2020-12-28,2
4527,강원도,2020-12-29,2
4528,강원도,2020-12-30,2
4529,강원도,2020-12-31,2
4530,강원도,2021-01-01,2
4531,강원도,2021-01-02,2
4532,강원도,2021-01-03,2
4533,강원도,2021-01-04,2
4534,강원도,2021-01-05,2
4535,강원도,2021-01-06,2
4536,강원도,2021-01-07,2
4537,강원도,2021-01-08,2
4538,강원도,2021-01-09,2
4539,강원도,2021-01-10,2
4540,강원도,2021-01-11,2
4541,강원도,2021-01-12,2
4542,강원도,2021-01-13,2
4543,강원도,2021-01-14,2
4544,강원도,2021-01-15,2
4545,강원도,2021-01-16,2
4546,강원도,2021-01-17,2
4547,강원도,2021-01-18,2
4548,강원도,2021-01-19,2
4549,강원도,2021-01-20,2
4550,강원도,2021-01-21,2
4551,강원도,2021-01-22,2
4552,강원도,2021-01-23,2
4553,강원도,2021-01-24,2
4554,강원도,2021-01-25,2
4555,강원도,2021-01-26,2
4556,강원도,2021-01-27,2
4557,강원도,2021-01-28,2
4558,강원도,2021-01-29,2
4559,강원도,2021-01-30,2
4560,강원도,2021-01-31,2
4561,강원도,2021-02-01,2
4562,강원도,2021-02-02,2
4563,강원도,2021-02-03,2
4564,강원도,2021-02-04,2
4565,강원도,2021-02-05,2
4566,강원도,2021-02-06,2
4567,강원도,2021-02-07,2
4568,강원도,2021-02-08,2
4569,강원도,2021-02-09,2
4570,강원도,2021-02-10,2
4571,강원도,2021-02-11,2
4572,강원도,2021-02-12,2
4573,강원도,2021-02-13,2
4574,강원도,2021-02-14,2
4575,강원도,2021-02-15,1
4576,강원도,2021-02-16,1
4577,강원도,2021-02-17,1
4578,강원도,2021-02-18,1
4579,강원도,2021-02-19,1
4580,강원도,2021-02-20,1
4581,강원도,2021-02-21,1
4582,강원도,2021-02-22,1
4583,강원도,2021-02-23,1
4584,강원도,2021-02-24,1
4585,강원도,2021-02-25,1
4586,강원도,2021-02-26,1
4587,강원도,2021-02-27,1
4588,강원도,2021-02-28,1
4589,강원도,2021-03-01,1
4590,강원도,2021-03-02,1
4591,강원도,2021-03-03,1
4592,강원도,2021-03-04,1
4593,강원도,2021-03-05,1
4594,강원도,2021-03-06,1
4595,강원도,2021-03-07,1
4596,강원도,2021-03-08,1
4597,강원도,2021-03-09,1
4598,강원도,2021-03-10,1
4599,강원도,2021-03-11,1
4600,강원도,2021-03-12,1
4601,강원도,2021-03-13,1
4602,강원도,2021-03-14,1
4603,강원도,2021-03-15,1
4604,강원도,2021-03-16,1
4605,강원도,2021-03-17,1
4606,강원도,2021-03-18,1
4607,강원도,2021-03-19,1
4608,강원도,2021-03-20,1
4609,강원도,2021-03-21,1
4610,강원도,2021-03-22,1
4611,강원도,2021-03-23,1
4612,강원도,2021-03-24,1
4613,강원도,2021-03-25,1
4614,강원도,2021-03-26,1
4615,강원도,2021-03-27,1
4616,강원도,2021-03-28,1
4617,강원도,2021-03-29,1
4618,강원도,2021-03-30,1
4619,강원도,2021-03-31,1
4620,강원도,2021-04-01,1
4621,강원도,2021-04-02,1
4622,강원도,2021-04-03,1
4623,강원도,2021-04-04,1
4624,강원도,2021-04-05,1
4625,강원도,2021-04-06,1
4626,강원도,2021-04-07,1
4627,강원도,2021-04-08,1
4628,강원도,2021-04-09,1
4629,강원도,2021-04-10,1
4630,강원도,2021-04-11,1
4631,강원도,2021-04-12,1
4632,강원도,2021-04-13,1
4633,강원도,2021-04-14,1
4634,강원도,2021-04-15,1
4635,강원도,2021-04-16,1
4636,강원도,2021-04-17,1
4637,강원도,2021-04-18,1
4638,강원도,2021-04-19,1
4639,강원도,2021-04-20,1
4640,강원도,2021-04-21,1
4641,강원도,2021-04-22,1
4642,강원도,2021-04-23,1
4643,강원도,2021-04-24,1
4644,강원도,2021-04-25,1
4645,강원도,2021-04-26,1
4646,강원도,2021-04-27,1
4647,강원도,2021-04-28,1
4648,강원도,2021-04-29,1
4649,강원도,2021-04-30,1
4650,강원도,2021-05-01,1
4651,강원도,2021-05-02,1
4652,강원도,2021-05-03,1
4653,강원도,2021-05-04,1
4654,강원도,2021-05-05,1
4655,강원도,2021-05-06,1
4656,강원도,2021-05-07,1
4657,강원도,2021-05-08,1
4658,강원도,2021-05-09,1
4659,강원도,2021-05-10,1
4660,강원도,2021-05-11,1
4661,강원도,2021-05-12,1
4662,강원도,2021-05-13,1
4663,강원도,2021-05-14,1
4664,강원도,2021-05-15,1
4665,강원도,2021-05-16,1
4666,강원도,2021-05-17,1
4667,강원도,2021-05-18,1
4668,강원도,2021-05-19,1
4669,강원도,2021-05-20,1
4670,강원도,2021-05-21,1
4671,강원도,2021-05-22,1
4672,강원도,2021-05-23,1
4673,강원도,2021-05-24,1
4674,강원도,2021-05-25,1
4675,강원도,2021-05-26,1
4676,강원도,2021-05-27,1
4677,강원도,2021-05-28,1
4678,강원도,2021-05-29,1
4679,강원도,2021-05-30,1
4680,강원도,2021-05-31,1
4681,강원도,2021-06-01,1
4682,강원도,2021-06-02,1
4683,강원도,2021-06-03,1
4684,강원도,2021-06-04,1
4685,강원도,2021-06-05,1
4686,강원도,2021-06-06,1
4687,강원도,2021-06-07,1
4688,강원도,2021-06-08,1
4689,강원도,2021-06-09,1
4690,강원도,2021-06-10,1
4691,강원도,2021-06-11,1
4692,강원도,2021-06-12,1
4693,강원도,2021-06-13,1
4694,강원도,2021-06-14,1
4695,충청남도,2020-02-22,1
4696,충청남도,2020-02-23,2
4697,충청남도,2020-02-24,2
4698,충청남도,2020-02-25,2
4699,충청남도,2020-02-26,2
4700,충청남도,2020-02-27,2
4701,충청남도,2020-02-28,2
4702,충청남도,2020-02-29,2
4703,충청남도,2020-03-01,2
4704,충청남도,2020-03-02,2
4705,충청남도,2020-03-03,2
4706,충청남도,2020-03-04,2
4707,충청남도,2020-03-05,2
4708,충청남도,2020-03-06,2
4709,충청남도,2020-03-07,2
4710,충청남도,2020-03-08,2
4711,충청남도,2020-03-09,2
4712,충청남도,2020-03-10,2
4713,충청남도,2020-03-11,2
4714,충청남도,2020-03-12,2
4715,충청남도,2020-03-13,2
4716,충청남도,2020-03-14,2
4717,충청남도,2020-03-15,2
4718,충청남도,2020-03-16,2
