tDate,SumTodayNewLocal,SumTodayNewForeign,SumAccConfirmed,SumPercent,SumPer10HS,SeoulTodayNewLocal,SeoulTodayNewForeign,SeoulAccConfirmed,SeoulPercent,SeoulPer10HS,BusanTodayNewLocal,BusanTodayNewForeign,BusanAccConfirmed,BusanPercent,BusanPer10HS,DaeguTodayNewLocal,DaeguTodayNewForeign,DaeguAccConfirmed,DaeguPercent,DaeguPer10HS,IncheonTodayNewLocal,IncheonTodayNewForeign,IncheonAccConfirmed,IncheonPercent,IncheonPer10HS,GwangjuTodayNewLocal,GwangjuTodayNewForeign,GwangjuAccConfirmed,GwangjuPercent,GwangjuPer10HS,DaejeonTodayNewLocal,DaejeonTodayNewForeign,DaejeonAccConfirmed,DaejeonPercent,DaejeonPer10HS,UlsanTodayNewLocal,UlsanTodayNewForeign,UlsanAccConfirmed,UlsanPercent,UlsanPer10HS,SejongTodayNewLocal,SejongTodayNewForeign,SejongAccConfirmed,SejongPercent,SejongPer10HS,GyeonggiTodayNewLocal,GyeonggiTodayNewForeign,GyeonggiAccConfirmed,GyeonggiPercent,GyeonggiPer10HS,GangwonTodayNewLocal,GangwonTodayNewForeign,GangwonAccConfirmed,GangwonPercent,GangwonPer10HS,ChungbukTodayNewLocal,ChungbukTodayNewForeign,ChungbukAccConfirmed,ChungbukPercent,ChungbukPer10HS,ChungnamTodayNewLocal,ChungnamTodayNewForeign,ChungnamAccConfirmed,ChungnamPercent,ChungnamPer10HS,JeonbukTodayNewLocal,JeonbukTodayNewForeign,JeonbukAccConfirmed,JeonbukPercent,JeonbukPer10HS,JeonnamTodayNewLocal,JeonnamTodayNewForeign,JeonnamAccConfirmed,JeonnamPercent,JeonnamPer10HS,GyeongbukTodayNewLocal,GyeongbukTodayNewForeign,GyeongbukAccConfirmed,GyeongbukPercent,GyeongbukPer10HS,GyeongnamTodayNewLocal,GyeongnamTodayNewForeign,GyeongnamAccConfirmed,GyeongnamPercent,GyeongnamPer10HS,JejuTodayNewLocal,JejuTodayNewForeign,JejuAccConfirmed,JejuPercent,JejuPer10HS,QuarantineTodayNewLocal,QuarantineTodayNewForeign,QuarantineAccConfirmed,QuarantinePercent,QuarantinePer10HS
2020-09-15,91,15,22391,100,43.19,32,0,4743,21.18,48.73,4,0,361,1.61,10.58,0,0,7112,31.76,291.9,8,1,843,3.76,28.52,1,0,482,2.15,33.09,2,1,345,1.54,23.4,0,0,141,0.63,12.29,0,0,70,0.31,20.45,31,8,3972,17.74,29.98,1,0,217,0.97,14.09,2,0,149,0.67,9.32,3,0,445,1.99,20.97,1,0,101,0.45,5.56,0,0,166,0.74,8.9,1,0,1489,6.65,55.92,2,0,271,1.21,8.06,3,0,56,0.25,8.35,0,5,1428,6.38,0
2020-09-16,105,8,22504,100,43.4,49,2,4794,21.3,49.25,4,0,365,1.62,10.7,4,0,7116,31.62,292.06,8,1,852,3.79,28.82,2,0,484,2.15,33.23,1,0,346,1.54,23.47,0,0,141,0.63,12.29,0,0,70,0.31,20.45,24,2,3998,17.77,30.17,0,0,217,0.96,14.09,2,0,151,0.67,9.44,2,0,447,1.99,21.06,5,0,106,0.47,5.83,0,0,166,0.74,8.9,2,0,1491,6.63,56,2,1,274,1.22,8.15,0,0,56,0.25,8.35,0,2,1430,6.35,0
2020-09-17,145,8,22657,100,43.7,62,1,4857,21.44,49.9,2,0,367,1.62,10.76,2,0,7118,31.42,292.14,7,0,859,3.79,29.06,1,0,485,2.14,33.29,1,1,348,1.54,23.61,0,0,141,0.62,12.29,0,0,70,0.31,20.45,52,2,4052,17.88,30.58,0,0,217,0.96,14.09,0,0,151,0.67,9.44,9,1,457,2.02,21.53,0,0,106,0.47,5.83,0,1,167,0.74,8.96,6,0,1497,6.61,56.23,3,0,277,1.22,8.24,0,0,56,0.25,8.35,0,2,1432,6.32,0
2020-09-18,109,17,22783,100,43.94,46,0,4904,21.52,50.38,1,1,369,1.62,10.82,2,0,7120,31.25,292.22,4,2,865,3.8,29.26,0,0,485,2.13,33.29,2,1,350,1.54,23.74,0,0,141,0.62,12.29,0,0,70,0.31,20.45,32,5,4089,17.95,30.86,0,0,217,0.95,14.09,3,0,154,0.68,9.63,3,3,463,2.03,21.81,7,1,114,0.5,6.27,0,0,167,0.73,8.96,5,0,1502,6.59,56.41,3,1,281,1.23,8.36,1,1,58,0.25,8.65,0,2,1434,6.29,0
2020-09-19,106,4,22893,100,44.15,38,2,4944,21.6,50.79,2,0,371,1.62,10.87,2,0,7122,31.11,292.31,11,0,876,3.83,29.63,0,0,485,2.12,33.29,2,0,352,1.54,23.88,0,0,141,0.62,12.29,0,0,70,0.31,20.45,41,0,4130,18.04,31.17,0,0,217,0.95,14.09,1,0,155,0.68,9.69,4,0,467,2.04,22,1,0,115,0.5,6.33,0,0,167,0.73,8.96,4,0,1506,6.58,56.56,0,1,282,1.23,8.39,0,0,58,0.25,8.65,0,1,1435,6.27,0
2020-09-20,72,10,22975,100,44.31,28,0,4972,21.64,51.08,6,0,377,1.64,11.05,2,0,7124,31.01,292.39,3,0,879,3.83,29.73,0,0,485,2.11,33.29,1,1,354,1.54,24.01,1,0,142,0.62,12.38,0,0,70,0.3,20.45,24,2,4156,18.09,31.37,0,0,217,0.94,14.09,1,0,156,0.68,9.75,1,0,468,2.04,22.05,0,0,115,0.5,6.33,0,0,167,0.73,8.96,4,1,1511,6.58,56.75,1,0,283,1.23,8.42,0,0,58,0.25,8.65,0,6,1441,6.27,0
2020-09-21,55,15,23045,100,44.45,21,2,4995,21.67,51.32,8,0,385,1.67,11.28,0,1,7125,30.92,292.43,1,1,881,3.82,29.8,0,1,486,2.11,33.36,2,0,356,1.54,24.15,0,0,142,0.62,12.38,0,0,70,0.3,20.45,18,0,4174,18.11,31.5,0,0,217,0.94,14.09,2,0,158,0.69,9.88,0,0,468,2.03,22.05,0,0,115,0.5,6.33,0,0,167,0.72,8.96,1,0,1512,6.56,56.79,2,0,285,1.24,8.48,0,0,58,0.25,8.65,0,10,1451,6.3,0
2020-09-22,51,10,23106,100,44.57,20,1,5016,21.71,51.53,5,0,390,1.69,11.43,0,0,7125,30.84,292.43,2,0,883,3.82,29.87,0,0,486,2.1,33.36,0,0,356,1.54,24.15,1,0,143,0.62,12.47,0,1,71,0.31,20.74,14,6,4194,18.15,31.65,2,0,219,0.95,14.22,2,0,160,0.69,10,0,0,468,2.03,22.05,0,0,115,0.5,6.33,0,0,167,0.72,8.96,4,0,1516,6.56,56.94,1,0,286,1.24,8.51,0,0,58,0.25,8.65,0,2,1453,6.29,0
2020-09-23,99,11,23216,100,44.78,40,0,5056,21.78,51.94,6,1,397,1.71,11.64,3,0,7128,30.7,292.55,5,0,888,3.82,30.04,2,0,488,2.1,33.5,0,0,356,1.53,24.15,2,0,145,0.62,12.64,0,0,71,0.31,20.74,28,2,4224,18.19,31.88,1,0,220,0.95,14.28,2,0,162,0.7,10.13,4,1,473,2.04,22.29,0,1,116,0.5,6.38,0,0,167,0.72,8.96,6,0,1522,6.56,57.16,0,0,286,1.23,8.51,0,0,58,0.25,8.65,0,6,1459,6.28,0
2020-09-24,110,15,23341,100,45.02,39,0,5095,21.83,52.34,7,0,404,1.73,11.84,1,0,7129,30.54,292.59,10,0,898,3.85,30.38,0,0,488,2.09,33.5,1,0,357,1.53,24.22,0,0,145,0.62,12.64,0,3,74,0.32,21.62,43,5,4272,18.3,32.24,2,0,222,0.95,14.41,1,1,164,0.7,10.25,1,0,474,2.03,22.33,1,0,117,0.5,6.44,0,1,168,0.72,9.01,2,0,1524,6.53,57.24,1,0,287,1.23,8.54,1,0,59,0.25,8.8,0,5,1464,6.27,0
2020-09-25,95,19,23455,100,45.24,56,1,5152,21.97,52.93,2,1,407,1.74,11.93,0,0,7129,30.39,292.59,1,2,901,3.84,30.48,0,2,490,2.09,33.64,0,0,357,1.52,24.22,0,0,145,0.62,12.64,0,1,75,0.32,21.91,26,1,4299,18.33,32.44,1,0,223,0.95,14.48,1,2,167,0.71,10.44,0,1,475,2.03,22.38,3,0,120,0.51,6.6,0,0,168,0.72,9.01,4,2,1530,6.52,57.46,1,0,288,1.23,8.57,0,0,59,0.25,8.8,0,6,1470,6.27,0
2020-09-26,49,12,23516,100,45.36,25,1,5178,22.02,53.2,2,0,409,1.74,11.99,1,0,7130,30.32,292.63,1,0,902,3.84,30.51,0,0,490,2.08,33.64,0,1,358,1.52,24.29,0,0,145,0.62,12.64,0,0,75,0.32,21.91,13,1,4313,18.34,32.55,0,0,223,0.95,14.48,0,0,167,0.71,10.44,0,0,475,2.02,22.38,3,0,123,0.52,6.77,0,0,168,0.71,9.01,3,0,1533,6.52,57.58,1,0,289,1.23,8.6,0,0,59,0.25,8.8,0,9,1479,6.29,0
2020-09-27,73,22,23611,100,45.54,33,1,5212,22.07,53.55,3,0,412,1.74,12.08,0,0,7130,30.2,292.63,9,0,911,3.86,30.82,0,2,492,2.08,33.78,0,0,358,1.52,24.29,0,0,145,0.61,12.64,0,1,76,0.32,22.2,18,3,4334,18.36,32.71,0,0,223,0.94,14.48,2,0,169,0.72,10.57,1,1,477,2.02,22.47,1,1,125,0.53,6.88,0,1,169,0.72,9.06,6,0,1539,6.52,57.8,0,1,290,1.23,8.63,0,0,59,0.25,8.8,0,11,1490,6.31,0
2020-09-28,40,10,23661,100,45.64,19,0,5231,22.11,53.74,1,0,413,1.75,12.1,0,0,7130,30.13,292.63,1,0,912,3.85,30.85,0,0,492,2.08,33.78,0,0,358,1.51,24.29,1,0,146,0.62,12.73,0,0,76,0.32,22.2,13,1,4348,18.38,32.81,1,0,224,0.95,14.54,1,0,170,0.72,10.63,0,0,477,2.02,22.47,0,0,125,0.53,6.88,0,0,169,0.71,9.06,3,1,1543,6.52,57.95,0,1,291,1.23,8.66,0,0,59,0.25,8.8,0,7,1497,6.33,0
2020-09-29,23,15,23699,100,45.71,11,0,5242,22.12,53.86,3,0,416,1.76,12.19,0,0,7130,30.09,292.63,0,0,912,3.85,30.85,0,0,492,2.08,33.78,0,0,358,1.51,24.29,0,0,146,0.62,12.73,0,0,76,0.32,22.2,6,4,4358,18.39,32.89,0,0,224,0.95,14.54,1,0,171,0.72,10.69,0,2,479,2.02,22.57,0,0,125,0.53,6.88,0,0,169,0.71,9.06,2,0,1545,6.52,58.03,0,0,291,1.23,8.66,0,0,59,0.25,8.8,0,9,1506,6.35,0
2020-09-30,93,20,23812,100,45.93,51,0,5293,22.23,54.38,5,0,421,1.77,12.34,1,1,7132,29.95,292.72,4,0,916,3.85,30.99,3,0,495,2.08,33.98,0,2,360,1.51,24.42,1,0,147,0.62,12.82,0,0,76,0.32,22.2,21,5,4384,18.41,33.09,0,0,224,0.94,14.54,0,0,171,0.72,10.69,1,4,484,2.03,22.8,2,1,128,0.54,7.04,0,0,169,0.71,9.06,4,2,1551,6.51,58.25,0,0,291,1.22,8.66,0,0,59,0.25,8.8,0,5,1511,6.35,0
2020-10-01,67,10,23889,100,46.08,30,0,5323,22.28,54.69,6,0,427,1.79,12.52,1,0,7133,29.86,292.76,3,0,919,3.85,31.09,0,0,495,2.07,33.98,0,0,360,1.51,24.42,0,0,147,0.62,12.82,0,0,76,0.32,22.2,17,4,4405,18.44,33.24,0,0,224,0.94,14.54,1,0,172,0.72,10.75,3,0,487,2.04,22.95,0,0,128,0.54,7.04,1,0,170,0.71,9.12,5,0,1556,6.51,58.44,0,0,291,1.22,8.66,0,0,59,0.25,8.8,0,6,1517,6.35,0
2020-10-02,53,10,23952,100,46.2,9,2,5334,22.27,54.8,16,2,445,1.86,13.04,0,0,7133,29.78,292.76,4,0,923,3.85,31.22,0,0,495,2.07,33.98,0,0,360,1.5,24.42,0,0,147,0.61,12.82,0,0,76,0.32,22.2,19,0,4424,18.47,33.39,0,0,224,0.94,14.54,0,0,172,0.72,10.75,1,0,488,2.04,22.99,0,0,128,0.53,7.04,0,0,170,0.71,9.12,4,0,1560,6.51,58.59,0,0,291,1.21,8.66,0,0,59,0.25,8.8,0,6,1523,6.36,0
2020-10-03,52,23,24027,100,46.34,25,1,5360,22.31,55.07,8,0,453,1.89,13.28,0,0,7133,29.69,292.76,7,0,930,3.87,31.46,0,0,495,2.06,33.98,1,1,362,1.51,24.56,0,0,147,0.61,12.82,0,0,76,0.32,22.2,8,2,4434,18.45,33.46,0,0,224,0.93,14.54,0,1,173,0.72,10.82,1,0,489,2.04,23.04,0,1,129,0.54,7.1,0,3,173,0.72,9.28,2,0,1562,6.5,58.67,0,0,291,1.21,8.66,0,0,59,0.25,8.8,0,14,1537,6.4,0
2020-10-04,47,17,24091,100,46.47,16,0,5376,22.32,55.23,5,0,458,1.9,13.42,0,2,7135,29.62,292.84,5,1,936,3.89,31.66,0,1,496,2.06,34.05,2,0,364,1.51,24.69,1,0,148,0.61,12.9,0,0,76,0.32,22.2,14,2,4450,18.47,33.58,0,0,224,0.93,14.54,1,1,175,0.73,10.94,0,0,489,2.03,23.04,0,0,129,0.54,7.1,0,0,173,0.72,9.28,3,1,1566,6.5,58.82,0,0,291,1.21,8.66,0,0,59,0.24,8.8,0,9,1546,6.42,0
2020-10-05,64,9,24164,100,46.61,19,0,5395,22.33,55.43,5,0,463,1.92,13.57,0,1,7136,29.53,292.88,5,0,941,3.89,31.83,0,0,496,2.05,34.05,1,0,365,1.51,24.76,4,0,152,0.63,13.25,0,1,77,0.32,22.49,25,2,4477,18.53,33.79,0,0,224,0.93,14.54,0,1,176,0.73,11,2,0,491,2.03,23.13,2,1,132,0.55,7.26,0,0,173,0.72,9.28,1,0,1567,6.48,58.85,0,1,292,1.21,8.69,0,0,59,0.24,8.8,0,2,1548,6.41,0
2020-10-06,66,9,24239,100,46.75,13,2,5410,22.32,55.58,3,0,466,1.92,13.66,0,0,7136,29.44,292.88,4,0,945,3.9,31.97,0,0,496,2.05,34.05,2,1,368,1.52,24.96,1,0,153,0.63,13.34,0,0,77,0.32,22.49,34,1,4512,18.61,34.05,0,0,224,0.92,14.54,0,0,176,0.73,11,0,0,491,2.03,23.13,9,0,141,0.58,7.76,0,0,173,0.71,9.28,0,0,1567,6.46,58.85,0,0,292,1.2,8.69,0,0,59,0.24,8.8,0,5,1553,6.41,0
2020-10-07,94,20,24353,100,46.97,29,4,5443,22.35,55.92,2,0,468,1.92,13.72,1,0,7137,29.31,292.92,5,1,951,3.91,32.17,0,0,496,2.04,34.05,2,0,370,1.52,25.1,0,1,154,0.63,13.43,0,1,78,0.32,22.79,49,4,4565,18.75,34.45,0,0,224,0.92,14.54,0,0,176,0.72,11,0,0,491,2.02,23.13,6,2,149,0.61,8.2,0,0,173,0.71,9.28,0,0,1567,6.43,58.85,0,0,292,1.2,8.69,0,0,59,0.24,8.8,0,7,1560,6.41,0
2020-10-08,60,9,24422,100,47.1,19,1,5463,22.37,56.13,5,0,473,1.94,13.86,0,0,7137,29.22,292.92,5,0,956,3.91,32.34,0,0,496,2.03,34.05,7,0,377,1.54,25.57,0,0,154,0.63,13.43,0,0,78,0.32,22.79,22,2,4589,18.79,34.63,0,0,224,0.92,14.54,0,1,177,0.72,11.07,0,0,491,2.01,23.13,0,0,149,0.61,8.2,0,0,173,0.71,9.28,1,0,1568,6.42,58.89,1,2,295,1.21,8.78,0,0,59,0.24,8.8,0,3,1563,6.4,0
2020-10-09,38,16,24476,100,47.21,17,5,5485,22.41,56.35,5,0,478,1.95,14.01,0,1,7138,29.16,292.96,0,0,956,3.91,32.34,0,0,496,2.03,34.05,5,0,382,1.56,25.91,0,0,154,0.63,13.43,0,0,78,0.32,22.79,9,3,4601,18.8,34.72,0,0,224,0.92,14.54,1,0,178,0.73,11.13,0,0,491,2.01,23.13,0,0,149,0.61,8.2,1,0,174,0.71,9.33,0,0,1568,6.41,58.89,0,1,296,1.21,8.81,0,0,59,0.24,8.8,0,6,1569,6.41,0
2020-10-10,61,11,24548,100,47.35,23,2,5510,22.45,56.61,3,0,481,1.96,14.1,0,1,7139,29.08,293,8,0,964,3.93,32.61,0,0,496,2.02,34.05,1,0,383,1.56,25.98,0,0,154,0.63,13.43,0,0,78,0.32,22.79,24,0,4625,18.84,34.9,0,0,224,0.91,14.54,0,0,178,0.73,11.13,1,2,494,2.01,23.27,0,0,149,0.61,8.2,1,1,176,0.72,9.44,0,0,1568,6.39,58.89,0,0,296,1.21,8.81,0,0,59,0.24,8.8,0,5,1574,6.41,0
2020-10-11,46,12,24606,100,47.46,19,4,5533,22.49,56.84,3,0,484,1.97,14.19,0,1,7140,29.02,293.04,1,0,965,3.92,32.64,0,0,496,2.02,34.05,2,0,385,1.56,26.12,0,1,155,0.63,13.51,0,0,78,0.32,22.79,18,3,4646,18.88,35.06,2,0,226,0.92,14.67,0,0,178,0.72,11.13,1,0,495,2.01,23.32,0,0,149,0.61,8.2,0,0,176,0.72,9.44,0,0,1568,6.37,58.89,0,0,296,1.2,8.81,0,0,59,0.24,8.8,0,3,1577,6.41,0
2020-10-12,69,29,24703,100,47.65,29,2,5564,22.52,57.16,3,1,488,1.98,14.3,0,0,7140,28.9,293.04,3,0,968,3.92,32.75,1,0,497,2.01,34.12,13,0,398,1.61,27,0,0,155,0.63,13.51,0,0,78,0.32,22.79,17,13,4675,18.92,35.28,1,0,227,0.92,14.74,0,0,178,0.72,11.13,0,2,497,2.01,23.42,1,1,151,0.61,8.31,0,0,176,0.71,9.44,0,1,1569,6.35,58.93,1,0,297,1.2,8.84,0,0,59,0.24,8.8,0,9,1586,6.42,0
2020-10-13,69,33,24805,100,47.84,18,2,5584,22.51,57.37,1,0,489,1.97,14.33,0,1,7141,29.79,293.09,0,0,968,3.9,32.75,1,1,499,2.01,34.26,9,1,408,1.64,27.68,0,0,155,0.62,13.51,0,0,78,0.31,22.79,32,6,4713,19,35.57,4,0,231,0.93,14.99,1,0,179,0.72,11.19,2,0,499,2.01,23.51,1,0,152,0.61,8.36,0,0,176,0.71,9.44,0,1,1570,6.33,58.97,0,0,297,1.2,8.84,0,0,59,0.24,8.8,0,21,1607,6.48,0
2020-10-14,53,31,24889,100,48,23,0,5607,22.53,57.61,2,0,491,1.97,14.39,0,0,7141,28.69,293.09,8,0,976,3.92,33.02,0,0,499,2,34.26,4,0,412,1.66,27.95,0,1,156,0.63,13.6,0,0,78,0.31,22.79,15,16,4744,19.06,35.8,0,0,231,0.93,14.99,0,0,179,0.72,11.19,1,0,500,2.01,23.56,0,0,152,0.61,8.36,0,0,176,0.71,9.44,0,0,1570,6.31,58.97,0,0,297,1.19,8.84,0,0,59,0.24,8.8,0,14,1621,6.51,0
2020-10-15,95,15,24988,100,48.2,22,3,5632,22.54,57.86,54,1,546,2.19,16,0,0,7141,28.58,293.09,11,0,987,3.95,33.39,0,0,499,2,34.26,1,0,413,1.65,28.02,0,0,156,0.62,13.6,0,0,78,0.31,22.79,6,2,4752,19.02,35.86,1,0,232,0.93,15.06,0,1,180,0.72,11.25,0,0,500,2,23.56,0,1,153,0.61,8.42,0,0,176,0.7,9.44,0,1,1571,6.29,59,0,0,297,1.19,8.84,0,0,59,0.24,8.8,0,6,1616,6.47,0
2020-10-16,41,6,25035,100,48.29,17,1,5650,22.57,58.05,0,0,546,2.18,16,0,0,7141,28.52,293.09,4,0,991,3.96,33.52,0,0,499,1.99,34.26,2,0,415,1.66,28.15,0,0,156,0.62,13.6,0,0,78,0.31,22.79,15,2,4769,19.05,35.99,0,0,232,0.93,15.06,0,0,180,0.72,11.25,1,0,501,2,23.6,2,0,155,0.62,8.53,0,0,176,0.7,9.44,0,0,1571,6.28,59,0,0,297,1.19,8.84,0,0,59,0.24,8.8,0,3,1619,6.47,0
2020-10-17,62,11,25108,100,48.43,17,1,5668,22.57,58.23,6,0,552,2.2,16.18,0,1,7142,28.45,293.13,1,1,993,3.95,33.59,0,1,500,1.99,34.32,0,0,415,1.65,28.15,0,0,156,0.62,13.6,0,0,78,0.31,22.79,32,0,4801,19.12,36.23,3,0,235,0.94,15.25,0,0,180,0.72,11.25,2,0,503,2,23.7,0,0,155,0.62,8.53,0,1,177,0.7,9.49,0,0,1571,6.26,59,1,1,299,1.19,8.9,0,0,59,0.23,8.8,0,5,1624,6.47,0
2020-10-18,71,20,25199,100,48.6,18,2,5688,22.57,58.44,2,2,556,2.21,16.3,0,0,7142,28.34,293.13,1,0,994,3.94,33.63,0,0,500,1.98,34.32,1,0,416,1.65,28.22,0,0,156,0.62,13.6,0,0,78,0.31,22.79,48,2,4851,19.25,36.61,1,1,237,0.94,15.38,0,0,180,0.71,11.25,0,0,503,2,23.7,0,0,155,0.62,8.53,0,0,177,0.7,9.49,0,0,1571,6.23,59,0,0,299,1.19,8.9,0,0,59,0.23,8.8,0,13,1637,6.5,0
2020-10-19,50,26,25275,100,48.75,11,3,5702,22.56,58.58,14,1,571,2.26,16.74,0,0,7142,28.26,293.13,4,1,999,3.95,33.79,1,1,502,1.99,34.46,2,0,418,1.65,28.36,0,0,156,0.62,13.6,0,0,78,0.31,22.79,15,3,4869,19.26,36.75,1,0,238,0.94,15.45,0,1,181,0.72,11.32,2,0,505,2,23.79,0,1,156,0.62,8.58,0,0,177,0.7,9.49,0,2,1573,6.22,59.08,0,1,300,1.19,8.93,0,0,59,0.23,8.8,0,12,1649,6.52,0
2020-10-20,41,17,25333,100,48.86,11,0,5713,22.55,58.69,1,1,573,2.26,16.79,0,0,7142,28.19,293.13,3,0,1002,3.96,33.9,0,0,502,1.98,34.46,1,0,419,1.65,28.42,0,0,156,0.62,13.6,0,0,78,0.31,22.79,22,6,4897,19.33,36.96,2,1,241,0.95,15.64,0,2,183,0.72,11.44,1,1,507,2,23.89,0,0,156,0.62,8.58,0,0,177,0.7,9.49,0,2,1575,6.22,59.15,0,1,301,1.19,8.95,0,0,59,0.23,8.8,0,3,1652,6.52,0
2020-10-21,57,34,25424,100,49.04,13,4,5730,22.54,58.87,10,0,583,2.29,17.09,0,0,7142,28.09,293.13,6,0,1008,3.96,34.1,0,1,503,1.98,34.53,4,0,423,1.66,28.69,1,0,157,0.62,13.69,0,0,78,0.31,22.79,21,3,4921,19.36,37.14,0,2,243,0.96,15.77,0,1,184,0.72,11.5,0,0,507,1.99,23.89,0,0,156,0.61,8.58,0,1,178,0.7,9.55,2,0,1577,6.2,59.23,0,0,301,1.18,8.95,0,0,59,0.23,8.8,0,22,1674,6.58,0
2020-10-22,104,17,25543,100,49.27,18,0,5748,22.5,59.05,5,0,588,2.3,17.23,2,0,7144,27.97,293.21,2,2,1012,3.96,34.23,0,0,503,1.97,34.53,0,0,423,1.66,28.69,0,0,157,0.61,13.69,0,0,78,0.31,22.79,62,5,4988,19.53,37.64,2,0,245,0.96,15.9,0,0,184,0.72,11.5,11,0,518,2.03,24.41,2,0,158,0.62,8.69,0,0,178,0.7,9.55,0,1,1578,6.18,59.27,0,0,301,1.18,8.95,0,0,59,0.23,8.8,0,9,1681,6.58,0
2020-10-23,138,17,25698,100,49.56,19,1,5768,22.45,59.26,0,0,588,2.29,17.23,5,0,7149,27.82,293.41,4,1,1017,3.96,34.4,4,2,509,1.98,34.94,0,0,423,1.65,28.69,0,0,157,0.61,13.69,0,0,78,0.3,22.79,98,5,5091,19.81,38.42,1,0,246,0.96,15.97,0,0,184,0.72,11.5,4,0,522,2.03,24.59,2,0,160,0.62,8.8,1,0,179,0.7,9.6,0,0,1578,6.14,59.27,0,0,301,1.17,8.95,0,0,59,0.23,8.8,0,8,1689,6.57,0
2020-10-24,66,11,25775,100,49.71,22,0,5790,22.46,59.49,0,0,588,2.28,17.23,0,0,7149,27.74,293.41,2,0,1019,3.95,34.47,0,0,509,1.97,34.94,5,0,428,1.66,29.03,0,0,157,0.61,13.69,0,0,78,0.3,22.79,32,3,5126,19.89,38.69,0,0,246,0.95,15.97,0,0,184,0.71,11.5,5,0,527,2.04,24.83,0,0,160,0.62,8.8,0,2,181,0.7,9.71,0,0,1578,6.12,59.27,0,0,301,1.17,8.95,0,0,59,0.23,8.8,0,6,1695,6.58,0
2020-10-25,50,11,25836,100,49.83,17,0,5807,22.48,59.66,1,0,589,2.28,17.26,0,1,7150,27.67,293.46,0,0,1019,3.94,34.47,0,0,509,1.97,34.94,1,0,429,1.66,29.1,1,0,158,0.61,13.77,0,0,78,0.3,22.79,27,0,5153,19.95,38.89,0,0,246,0.95,15.97,0,0,184,0.71,11.5,2,0,529,2.05,24.92,0,0,160,0.62,8.8,0,0,181,0.7,9.71,0,0,1578,6.11,59.27,1,1,303,1.17,9.01,0,0,59,0.23,8.8,0,9,1704,6.6,0
2020-10-26,94,25,25955,100,50.06,20,0,5827,22.45,59.87,0,0,589,2.27,17.26,0,0,7150,27.55,293.46,3,0,1022,3.94,34.57,1,0,509,1.96,34.94,1,0,430,1.66,29.17,0,1,159,0.61,13.86,0,1,79,0.3,23.08,65,2,5220,20.11,39.4,0,0,246,0.95,15.97,1,1,186,0.72,11.63,1,0,530,2.04,24.97,0,0,160,0.62,8.8,0,0,181,0.7,9.71,0,3,1581,6.09,59.38,3,0,306,1.18,9.1,0,0,59,0.23,8.8,0,17,1721,6.63,0
2020-10-27,72,16,26043,100,50.23,24,0,5851,22.47,60.11,0,1,590,2.27,17.29,0,0,7150,27.45,293.46,2,0,1024,3.93,34.64,0,0,509,1.95,34.94,5,0,435,1.67,29.51,0,0,159,0.61,13.89,0,0,79,0.3,23.08,27,8,5255,20.18,39.66,6,0,252,0.97,16.36,1,0,187,0.72,11.69,0,1,531,2.04,25.02,0,0,160,0.61,8.8,2,1,184,0.71,9.87,0,0,1581,6.07,59.38,5,0,311,1.19,9.25,0,0,59,0.23,8.8,0,5,1726,6.63,0
2020-10-28,96,7,26146,100,50.43,23,2,5876,22.47,60.37,0,0,590,2.26,17.29,2,0,7152,27.35,293.54,10,0,1034,3.95,34.98,0,0,509,1.95,34.94,7,0,442,1.69,29.98,0,0,159,0.61,13.86,0,0,79,0.3,23.08,28,3,5286,20.22,39.89,14,0,266,1.02,17.27,0,0,187,0.72,11.69,1,0,532,2.03,25.07,3,0,163,0.62,8.97,0,0,184,0.7,9.87,5,0,1586,6.07,59.57,3,0,314,1.2,9.34,0,0,59,0.23,8.8,0,2,1728,6.61,0
2020-10-29,106,19,26271,100,50.67,36,0,5912,22.5,60.74,0,0,590,2.25,17.29,3,0,7155,27.24,293.66,5,0,1039,3.95,35.15,1,1,511,1.95,35.08,0,0,442,1.68,29.98,0,2,161,0.61,14.04,0,0,79,0.3,23.08,52,6,5344,20.34,40.33,7,0,273,1.04,17.72,0,0,187,0.71,11.69,1,0,533,2.03,25.11,1,0,164,0.62,9.02,0,0,184,0.7,9.87,0,1,1587,6.04,59.61,0,0,314,1.2,9.34,0,0,59,0.22,8.8,0,9,1737,6.61,0
2020-10-30,93,21,26385,100,50.89,47,1,5960,22.59,61.23,0,0,590,2.24,17.29,10,0,7165,27.16,294.07,2,1,1042,3.95,35.25,0,0,511,1.94,35.08,0,0,442,1.68,29.98,0,2,163,0.62,14.21,0,0,79,0.3,23.08,23,9,5376,20.38,40.57,6,0,279,1.06,18.11,0,2,189,0.72,11.82,3,0,536,2.03,25.25,1,1,166,0.63,9.13,1,0,185,0.7,9.92,0,0,1587,6.01,59.61,0,1,315,1.19,9.37,0,0,59,0.22,8.8,0,4,1741,6.6,0
2020-10-31,96,31,26511,100,51.13,51,1,6011,22.67,61.76,2,0,592,2.23,17.35,9,0,7174,27.06,294.4,3,0,1045,3.94,35.35,0,0,511,1.93,35.08,0,0,442,1.67,29.98,0,0,163,0.61,14.21,3,0,82,0.31,23.95,23,4,5403,20.38,40.78,0,0,279,1.05,18.11,0,0,189,0.71,11.82,4,1,541,2.04,25.49,0,0,166,0.63,9.13,0,0,185,0.7,9.92,0,0,1587,5.99,59.61,1,0,316,1.19,9.4,0,0,59,0.22,8.8,0,25,1766,6.66,0
