tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-05-10,Mexico,21A.Delta,730,9,0.012328767123
2021-05-10,Mexico,21C.Epsilon,730,21,0.028767123287
2021-05-10,Netherlands,20H.Beta.V2,1761,13,0.007382169222
2021-05-10,Netherlands,20I.Alpha.V1,1761,1680,0.954003407155
2021-05-10,Netherlands,20J.Gamma.V3,1761,41,0.023282226007
2021-05-10,Netherlands,21A.Delta,1761,14,0.007950028392
2021-05-10,Norway,20H.Beta.V2,423,1,0.002364066193
2021-05-10,Norway,20I.Alpha.V1,423,398,0.940898345153
2021-05-10,Philippines,20H.Beta.V2,5,0,0.000000000000
2021-05-10,Philippines,20I.Alpha.V1,5,0,0.000000000000
2021-05-10,Poland,20I.Alpha.V1,1210,1182,0.976859504132
2021-05-10,Portugal,20I.Alpha.V1,394,333,0.845177664974
2021-05-10,Portugal,21A.Delta,394,22,0.055837563451
2021-05-10,Qatar,20H.Beta.V2,34,13,0.382352941176
2021-05-10,Romania,20I.Alpha.V1,34,29,0.852941176470
2021-05-10,Russia,20I.Alpha.V1,117,20,0.170940170940
2021-05-10,Russia,21A.Delta,117,25,0.213675213675
2021-05-10,Singapore,21A.Delta,103,81,0.786407766990
2021-05-10,Sint Maarten,20I.Alpha.V1,15,12,0.800000000000
2021-05-10,Slovakia,20I.Alpha.V1,167,166,0.994011976047
2021-05-10,Slovenia,20I.Alpha.V1,657,617,0.939117199391
2021-05-10,South Africa,20H.Beta.V2,191,152,0.795811518324
2021-05-10,South Africa,21A.Delta,191,13,0.068062827225
2021-05-10,South Korea,20I.Alpha.V1,125,45,0.360000000000
2021-05-10,Spain,20H.Beta.V2,1333,23,0.017254313578
2021-05-10,Spain,20I.Alpha.V1,1333,1147,0.860465116279
2021-05-10,Spain,20J.Gamma.V3,1333,59,0.044261065266
2021-05-10,Spain,21A.Delta,1333,32,0.024006001500
2021-05-10,Sweden,20H.Beta.V2,2536,45,0.017744479495
2021-05-10,Sweden,20I.Alpha.V1,2536,2456,0.968454258675
2021-05-10,Sweden,21A.Delta,2536,9,0.003548895899
2021-05-10,Switzerland,20H.Beta.V2,1598,13,0.008135168961
2021-05-10,Switzerland,20I.Alpha.V1,1598,1475,0.923028785982
2021-05-10,Switzerland,21A.Delta,1598,13,0.008135168961
2021-05-10,Thailand,20I.Alpha.V1,164,140,0.853658536585
2021-05-10,Trinidad and Tobago,20J.Gamma.V3,73,54,0.739726027397
2021-05-10,United Kingdom,20H.Beta.V2,7237,38,0.005250794528
2021-05-10,United Kingdom,20I.Alpha.V1,7237,5004,0.691446732071
2021-05-10,United Kingdom,21A.Delta,7237,2047,0.282852010501
2021-05-10,United Kingdom,21B.Kappa,7237,31,0.004283542904
2021-05-10,United Kingdom,21D.Eta,7237,15,0.002072682050
2021-05-10,United States,20H.Beta.V2,23529,162,0.006885120489
2021-05-10,United States,20I.Alpha.V1,23529,15910,0.676186833269
2021-05-10,United States,20J.Gamma.V3,23529,2219,0.094309150410
2021-05-10,United States,21A.Delta,23529,443,0.018827829487
2021-05-10,United States,21B.Kappa,23529,20,0.000850014875
2021-05-10,United States,21C.Epsilon,23529,646,0.027455480470
2021-05-10,United States,21D.Eta,23529,67,0.002847549832
2021-05-10,United States,21F.Iota,23529,2168,0.092141612478
2021-05-10,United States,21G.Lambda,23529,52,0.002210038675
