tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-04-19,Thailand,20I.Alpha.V1,36,35,0.972222222222
2021-04-19,Trinidad and Tobago,20J.Gamma.V3,46,13,0.282608695652
2021-04-19,United Kingdom,20H.Beta.V2,7863,58,0.007376319470
2021-04-19,United Kingdom,20I.Alpha.V1,7863,7375,0.937937174106
2021-04-19,United Kingdom,21A.Delta,7863,249,0.031667302556
2021-04-19,United Kingdom,21B.Kappa,7863,64,0.008139387002
2021-04-19,United Kingdom,21D.Eta,7863,19,0.002416380516
2021-04-19,United States,20H.Beta.V2,32959,232,0.007039048514
2021-04-19,United States,20I.Alpha.V1,32959,20501,0.622015231044
2021-04-19,United States,20J.Gamma.V3,32959,2026,0.061470311599
2021-04-19,United States,21A.Delta,32959,162,0.004915197669
2021-04-19,United States,21B.Kappa,32959,51,0.001547377044
2021-04-19,United States,21C.Epsilon,32959,1849,0.056100003034
2021-04-19,United States,21D.Eta,32959,117,0.003549864983
2021-04-19,United States,21F.Iota,32959,3757,0.113990108923
2021-04-19,United States,21G.Lambda,32959,61,0.001850784307
