tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-21,Mexico,21A.Delta,777,196,0.252252252252
2021-06-21,Mexico,21C.Epsilon,777,4,0.005148005148
2021-06-21,Netherlands,20H.Beta.V2,896,0,0.000000000000
2021-06-21,Netherlands,20I.Alpha.V1,896,619,0.690848214285
2021-06-21,Netherlands,20J.Gamma.V3,896,11,0.012276785714
2021-06-21,Netherlands,21A.Delta,896,242,0.270089285714
2021-06-21,Norway,20H.Beta.V2,239,0,0.000000000000
2021-06-21,Norway,20I.Alpha.V1,239,184,0.769874476987
2021-06-21,Poland,20I.Alpha.V1,134,116,0.865671641791
2021-06-21,Portugal,20I.Alpha.V1,552,133,0.240942028985
2021-06-21,Portugal,21A.Delta,552,402,0.728260869565
2021-06-21,Romania,20I.Alpha.V1,14,10,0.714285714285
2021-06-21,Singapore,21A.Delta,88,84,0.954545454545
2021-06-21,Sint Maarten,20I.Alpha.V1,35,35,1.000000000000
2021-06-21,Slovakia,20I.Alpha.V1,114,105,0.921052631578
2021-06-21,Slovenia,20I.Alpha.V1,155,145,0.935483870967
2021-06-21,South Africa,20H.Beta.V2,379,65,0.171503957783
2021-06-21,South Africa,21A.Delta,379,260,0.686015831134
2021-06-21,South Korea,20I.Alpha.V1,138,10,0.072463768115
2021-06-21,Spain,20H.Beta.V2,1049,38,0.036224976167
2021-06-21,Spain,20I.Alpha.V1,1049,553,0.527168732125
2021-06-21,Spain,20J.Gamma.V3,1049,42,0.040038131553
2021-06-21,Spain,21A.Delta,1049,317,0.302192564346
2021-06-21,Sweden,20H.Beta.V2,1447,6,0.004146510020
2021-06-21,Sweden,20I.Alpha.V1,1447,913,0.630960608154
2021-06-21,Sweden,21A.Delta,1447,511,0.353144436765
2021-06-21,Switzerland,20H.Beta.V2,316,3,0.009493670886
2021-06-21,Switzerland,20I.Alpha.V1,316,216,0.683544303797
2021-06-21,Switzerland,21A.Delta,316,69,0.218354430379
2021-06-21,Thailand,20I.Alpha.V1,20,13,0.650000000000
2021-06-21,United Kingdom,20H.Beta.V2,19540,5,0.000255885363
2021-06-21,United Kingdom,20I.Alpha.V1,19540,623,0.031883316274
2021-06-21,United Kingdom,21A.Delta,19540,18863,0.965353121801
2021-06-21,United Kingdom,21B.Kappa,19540,0,0.000000000000
2021-06-21,United Kingdom,21D.Eta,19540,0,0.000000000000
2021-06-21,United States,20H.Beta.V2,2161,3,0.001388246182
2021-06-21,United States,20I.Alpha.V1,2161,912,0.422026839426
2021-06-21,United States,20J.Gamma.V3,2161,251,0.116149930587
2021-06-21,United States,21A.Delta,2161,766,0.354465525219
2021-06-21,United States,21B.Kappa,2161,0,0.000000000000
2021-06-21,United States,21C.Epsilon,2161,14,0.006478482184
2021-06-21,United States,21D.Eta,2161,1,0.000462748727
2021-06-21,United States,21F.Iota,2161,82,0.037945395650
2021-06-21,United States,21G.Lambda,2161,5,0.002313743637
