tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-14,Japan,21A.Delta,362,28,0.077348066298
2021-06-14,Lithuania,20I.Alpha.V1,238,216,0.907563025210
2021-06-14,Mexico,20I.Alpha.V1,883,166,0.187995469988
2021-06-14,Mexico,20J.Gamma.V3,883,328,0.371460928652
2021-06-14,Mexico,21A.Delta,883,129,0.146092865232
2021-06-14,Mexico,21C.Epsilon,883,5,0.005662514156
2021-06-14,Netherlands,20H.Beta.V2,1099,0,0.000000000000
2021-06-14,Netherlands,20I.Alpha.V1,1099,870,0.791628753412
2021-06-14,Netherlands,20J.Gamma.V3,1099,17,0.015468607825
2021-06-14,Netherlands,21A.Delta,1099,186,0.169244767970
2021-06-14,Nigeria,21D.Eta,2,0,0.000000000000
2021-06-14,Norway,20H.Beta.V2,256,0,0.000000000000
2021-06-14,Norway,20I.Alpha.V1,256,220,0.859375000000
2021-06-14,Poland,20I.Alpha.V1,242,222,0.917355371900
2021-06-14,Portugal,20I.Alpha.V1,551,193,0.350272232304
2021-06-14,Portugal,21A.Delta,551,336,0.609800362976
2021-06-14,Romania,20I.Alpha.V1,25,19,0.760000000000
2021-06-14,Russia,20I.Alpha.V1,284,3,0.010563380281
2021-06-14,Russia,21A.Delta,284,256,0.901408450704
2021-06-14,Singapore,21A.Delta,88,83,0.943181818181
2021-06-14,Sint Maarten,20I.Alpha.V1,34,34,1.000000000000
2021-06-14,Slovakia,20I.Alpha.V1,176,170,0.965909090909
2021-06-14,Slovenia,20I.Alpha.V1,245,236,0.963265306122
2021-06-14,South Africa,20H.Beta.V2,376,111,0.295212765957
2021-06-14,South Africa,21A.Delta,376,206,0.547872340425
2021-06-14,South Korea,20I.Alpha.V1,176,10,0.056818181818
2021-06-14,Spain,20H.Beta.V2,1191,20,0.016792611251
2021-06-14,Spain,20I.Alpha.V1,1191,776,0.651553316540
2021-06-14,Spain,20J.Gamma.V3,1191,44,0.036943744752
2021-06-14,Spain,21A.Delta,1191,239,0.200671704450
2021-06-14,Sweden,20H.Beta.V2,1563,7,0.004478566858
2021-06-14,Sweden,20I.Alpha.V1,1563,1101,0.704414587332
2021-06-14,Sweden,21A.Delta,1563,439,0.280870121561
2021-06-14,Switzerland,20H.Beta.V2,473,3,0.006342494714
2021-06-14,Switzerland,20I.Alpha.V1,473,372,0.786469344608
2021-06-14,Switzerland,21A.Delta,473,62,0.131078224101
2021-06-14,Thailand,20I.Alpha.V1,20,13,0.650000000000
2021-06-14,Trinidad and Tobago,20J.Gamma.V3,9,9,1.000000000000
2021-06-14,United Kingdom,20H.Beta.V2,17961,9,0.000501085685
2021-06-14,United Kingdom,20I.Alpha.V1,17961,1273,0.070875786426
2021-06-14,United Kingdom,21A.Delta,17961,16623,0.925505261399
2021-06-14,United Kingdom,21B.Kappa,17961,1,0.000055676187
2021-06-14,United Kingdom,21D.Eta,17961,0,0.000000000000
2021-06-14,United States,20H.Beta.V2,3670,9,0.002452316076
2021-06-14,United States,20I.Alpha.V1,3670,1834,0.499727520435
2021-06-14,United States,20J.Gamma.V3,3670,455,0.123978201634
2021-06-14,United States,21A.Delta,3670,898,0.244686648501
2021-06-14,United States,21B.Kappa,3670,0,0.000000000000
2021-06-14,United States,21C.Epsilon,3670,31,0.008446866485
2021-06-14,United States,21D.Eta,3670,3,0.000817438692
2021-06-14,United States,21F.Iota,3670,195,0.053133514986
2021-06-14,United States,21G.Lambda,3670,9,0.002452316076
