tDate,Population,Acc1_TDTotal,Acc1_Inoc,Acc1_Rate,Acc2_TDTotal,Acc2_Inoc,Acc2_Rate,Acc3_TDTotal,Acc3_Inoc,Acc3_Rate,Acc4_TDTotal,Acc4_Inoc,Acc4_Rate,AccWinter_TDTotal,AccWinter_Inoc,AccWinter_Rate,SeoulPopulation,Seoul1_TDTotal,Seoul1_Inoc,Seoul1_Rate,Seoul2_TDTotal,Seoul2_Inoc,Seoul2_Rate,Seoul3_TDTotal,Seoul3_Inoc,Seoul3_Rate,Seoul4_TDTotal,Seoul4_Inoc,Seoul4_Rate,SeoulWinter_TDTotal,SeoulWinter_Inoc,SeoulWinter_Rate,BusanPopulation,Busan1_TDTotal,Busan1_Inoc,Busan1_Rate,Busan2_TDTotal,Busan2_Inoc,Busan2_Rate,Busan3_TDTotal,Busan3_Inoc,Busan3_Rate,Busan4_TDTotal,Busan4_Inoc,Busan4_Rate,BusanWinter_TDTotal,BusanWinter_Inoc,BusanWinter_Rate,DaeguPopulation,Daegu1_TDTotal,Daegu1_Inoc,Daegu1_Rate,Daegu2_TDTotal,Daegu2_Inoc,Daegu2_Rate,Daegu3_TDTotal,Daegu3_Inoc,Daegu3_Rate,Daegu4_TDTotal,Daegu4_Inoc,Daegu4_Rate,DaeguWinter_TDTotal,DaeguWinter_Inoc,DaeguWinter_Rate,GwangjuPopulation,Gwangju1_TDTotal,Gwangju1_Inoc,Gwangju1_Rate,Gwangju2_TDTotal,Gwangju2_Inoc,Gwangju2_Rate,Gwangju3_TDTotal,Gwangju3_Inoc,Gwangju3_Rate,Gwangju4_TDTotal,Gwangju4_Inoc,Gwangju4_Rate,GwangjuWinter_TDTotal,GwangjuWinter_Inoc,GwangjuWinter_Rate,DaejeonPopulation,Daejeon1_TDTotal,Daejeon1_Inoc,Daejeon1_Rate,Daejeon2_TDTotal,Daejeon2_Inoc,Daejeon2_Rate,Daejeon3_TDTotal,Daejeon3_Inoc,Daejeon3_Rate,Daejeon4_TDTotal,Daejeon4_Inoc,Daejeon4_Rate,DaejeonWinter_TDTotal,DaejeonWinter_Inoc,DaejeonWinter_Rate,UlsanPopulation,Ulsan1_TDTotal,Ulsan1_Inoc,Ulsan1_Rate,Ulsan2_TDTotal,Ulsan2_Inoc,Ulsan2_Rate,Ulsan3_TDTotal,Ulsan3_Inoc,Ulsan3_Rate,Ulsan4_TDTotal,Ulsan4_Inoc,Ulsan4_Rate,UlsanWinter_TDTotal,UlsanWinter_Inoc,UlsanWinter_Rate,SejongPopulation,Sejong1_TDTotal,Sejong1_Inoc,Sejong1_Rate,Sejong2_TDTotal,Sejong2_Inoc,Sejong2_Rate,Sejong3_TDTotal,Sejong3_Inoc,Sejong3_Rate,Sejong4_TDTotal,Sejong4_Inoc,Sejong4_Rate,SejongWinter_TDTotal,SejongWinter_Inoc,SejongWinter_Rate,GyeonggiPopulation,Gyeonggi1_TDTotal,Gyeonggi1_Inoc,Gyeonggi1_Rate,Gyeonggi2_TDTotal,Gyeonggi2_Inoc,Gyeonggi2_Rate,Gyeonggi3_TDTotal,Gyeonggi3_Inoc,Gyeonggi3_Rate,Gyeonggi4_TDTotal,Gyeonggi4_Inoc,Gyeonggi4_Rate,GyeonggiWinter_TDTotal,GyeonggiWinter_Inoc,GyeonggiWinter_Rate,GangwonPopulation,Gangwon1_TDTotal,Gangwon1_Inoc,Gangwon1_Rate,Gangwon2_TDTotal,Gangwon2_Inoc,Gangwon2_Rate,Gangwon3_TDTotal,Gangwon3_Inoc,Gangwon3_Rate,Gangwon4_TDTotal,Gangwon4_Inoc,Gangwon4_Rate,GangwonWinter_TDTotal,GangwonWinter_Inoc,GangwonWinter_Rate,ChungbukPopulation,Chungbuk1_TDTotal,Chungbuk1_Inoc,Chungbuk1_Rate,Chungbuk2_TDTotal,Chungbuk2_Inoc,Chungbuk2_Rate,Chungbuk3_TDTotal,Chungbuk3_Inoc,Chungbuk3_Rate,Chungbuk4_TDTotal,Chungbuk4_Inoc,Chungbuk4_Rate,ChungbukWinter_TDTotal,ChungbukWinter_Inoc,ChungbukWinter_Rate,ChungnamPopulation,Chungnam1_TDTotal,Chungnam1_Inoc,Chungnam1_Rate,Chungnam2_TDTotal,Chungnam2_Inoc,Chungnam2_Rate,Chungnam3_TDTotal,Chungnam3_Inoc,Chungnam3_Rate,Chungnam4_TDTotal,Chungnam4_Inoc,Chungnam4_Rate,ChungnamWinter_TDTotal,ChungnamWinter_Inoc,ChungnamWinter_Rate,JeonbukPopulation,Jeonbuk1_TDTotal,Jeonbuk1_Inoc,Jeonbuk1_Rate,Jeonbuk2_TDTotal,Jeonbuk2_Inoc,Jeonbuk2_Rate,Jeonbuk3_TDTotal,Jeonbuk3_Inoc,Jeonbuk3_Rate,Jeonbuk4_TDTotal,Jeonbuk4_Inoc,Jeonbuk4_Rate,JeonbukWinter_TDTotal,JeonbukWinter_Inoc,JeonbukWinter_Rate,JeonnamPopulation,Jeonnam1_TDTotal,Jeonnam1_Inoc,Jeonnam1_Rate,Jeonnam2_TDTotal,Jeonnam2_Inoc,Jeonnam2_Rate,Jeonnam3_TDTotal,Jeonnam3_Inoc,Jeonnam3_Rate,Jeonnam4_TDTotal,Jeonnam4_Inoc,Jeonnam4_Rate,JeonnamWinter_TDTotal,JeonnamWinter_Inoc,JeonnamWinter_Rate,GyeongbukPopulation,Gyeongbuk1_TDTotal,Gyeongbuk1_Inoc,Gyeongbuk1_Rate,Gyeongbuk2_TDTotal,Gyeongbuk2_Inoc,Gyeongbuk2_Rate,Gyeongbuk3_TDTotal,Gyeongbuk3_Inoc,Gyeongbuk3_Rate,Gyeongbuk4_TDTotal,Gyeongbuk4_Inoc,Gyeongbuk4_Rate,GyeongbukWinter_TDTotal,GyeongbukWinter_Inoc,GyeongbukWinter_Rate,GyeongnamPopulation,Gyeongnam1_TDTotal,Gyeongnam1_Inoc,Gyeongnam1_Rate,Gyeongnam2_TDTotal,Gyeongnam2_Inoc,Gyeongnam2_Rate,Gyeongnam3_TDTotal,Gyeongnam3_Inoc,Gyeongnam3_Rate,Gyeongnam4_TDTotal,Gyeongnam4_Inoc,Gyeongnam4_Rate,GyeongnamWinter_TDTotal,GyeongnamWinter_Inoc,GyeongnamWinter_Rate,JejuPopulation,Jeju1_TDTotal,Jeju1_Inoc,Jeju1_Rate,Jeju2_TDTotal,Jeju2_Inoc,Jeju2_Rate,Jeju3_TDTotal,Jeju3_Inoc,Jeju3_Rate,Jeju4_TDTotal,Jeju4_Inoc,Jeju4_Rate,JejuWinter_TDTotal,JejuWinter_Inoc,JejuWinter_Rate
2023-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,10,8372603,88.6,12,8296816,87.8,,,,,,,,,,,4,2863370,86.2,8,2835876,85.3,,,,,,,,,,,3,2006481,84.7,5,1984379,83.7,,,,,,,,,,,3,2006481,84.7,5,1984379,83.7,,,,,,,,,,,3,1255594,87.4,3,1244556,86.7,,,,,,,,,,,1,1242964,85.7,2,1231115,84.9,,,,,,,,,,,3,963786,86.2,1,954775,85.4,,,,,,,,,,,1,302240,79.5,0,298558,87.6,,,,,,,,,,,14,11607982,87.3,19,11500091,86.5,,,,,,,,,,,1,1349444,87.7,0,1338646,87,,,,,,,,,,,2,1426325,89.4,1,1414334,88.6,,,,,,,,,,,1,1901644,89.5,2,1884754,88.7,,,,,,,,,,,0,1570115,89.2,1,1557982,88.5,,,,,,,,,,,2,1640548,90.1,0,1627040,89.4,,,,,,,,,,,2,2275957,87.5,3,2253197,86.6,,,,,,,,,,,3,2849256,87,7,2821480,86.2,,,,,,,,,
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,17,8371965,88.6,20,8296297,87.8,,,,,,,,,,,4,2863260,86.2,5,2835802,85.3,,,,,,,,,,,3,2006405,84.7,2,1984310,83.7,,,,,,,,,,,1,2587974,87.2,6,2564198,86.4,,,,,,,,,,,0,1255517,87.5,1,1244492,86.7,,,,,,,,,,,0,1242904,85.7,4,1231075,84.9,,,,,,,,,,,1,963743,86.2,1,954743,85.4,,,,,,,,,,,0,302263,79.5,1,298581,78.6,,,,,,,,,,,12,11608502,87.3,22,11500742,86.5,,,,,,,,,,,1,1349413,87.7,1,1338627,87,,,,,,,,,,,3,1426346,89.3,1,1414364,88.6,,,,,,,,,,,3,1901627,89.5,3,1884772,88.7,,,,,,,,,,,0,1570069,89.2,0,1557953,88.5,,,,,,,,,,,0,1640474,90.1,1,1626985,89.4,,,,,,,,,,,0,2275932,87.5,1,2253182,86.6,,,,,,,,,,,3,2849118,87,2,2821372,86.2,,,,,,,,,
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,11,8369621,88.63,19,8294056,87.8,,,,,,,,,,,4,2862210,86.2,3,2834785,85.3,,,,,,,,,,,3,2005854,84.7,1,1983790,83.7,,,,,,,,,,,2,2587414,87.2,6,2563651,86.4,,,,,,,,,,,1,1255106,87.4,6,1244095,86.7,,,,,,,,,,,0,1242545,85.7,1,1230737,84.9,,,,,,,,,,,1,963494,86.2,0,954501,85.4,,,,,,,,,,,0,302238,79.5,0,298565,78.5,,,,,,,,,,,8,11606607,87.3,20,11498999,86.5,,,,,,,,,,,1,1348860,87.7,3,1338092,87,,,,,,,,,,,0,1425827,89.3,0,1413870,88.6,,,,,,,,,,,2,1900947,89.5,3,1884121,88.7,,,,,,,,,,,0,1569396,89.1,1,1557290,88.5,,,,,,,,,,,2,1639761,90.1,3,1626296,89.4,,,,,,,,,,,2,2274902,87.5,4,2252184,86.6,,,,,,,,,,,1,2848116,87,3,2820405,86.1,,,,,,,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,4,8368638,88.6,10,8293151,87.8,,,,,,,,,,,4,2861809,86.1,5,2834418,85.3,,,,,,,,,,,3,2005687,84.7,1,1983620,83.7,,,,,,,,,,,8,2587256,87.2,8,2563523,86.4,,,,,,,,,,,1,1254941,87.4,2,1243937,86.7,,,,,,,,,,,1,1242458,85.7,0,1230656,84.9,,,,,,,,,,,1,963379,86.2,0,954388,85.4,,,,,,,,,,,1,302200,79.5,1,298530,78.5,,,,,,,,,,,7,11606257,87.3,9,11498748,86.5,,,,,,,,,,,1,1348652,87.7,4,1337897,87,,,,,,,,,,,0,1425672,89.3,0,1413726,88.6,,,,,,,,,,,2,1900691,89.5,3,1883887,88.7,,,,,,,,,,,0,1569146,89.1,1,1557055,88.5,,,,,,,,,,,0,1639517,90.1,3,1626064,89.4,,,,,,,,,,,0,2274560,87.5,1,2251861,86.6,,,,,,,,,,,1,2847849,87,2,2820148,86.1,,,,,,,,,
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,2,8367675,88.6,11,8292285,87.8,,,,,,,,,,,2,2861505,86.1,4,2834143,85.3,,,,,,,,,,,1,2005591,84.6,1,1983527,83.7,,,,,,,,,,,1,2587205,87.2,1,2563484,86.4,,,,,,,,,,,0,1254829,87.4,2,1243831,86.7,,,,,,,,,,,0,1242382,85.7,0,1230584,84.9,,,,,,,,,,,0,963322,86.2,1,954336,85.4,,,,,,,,,,,0,302211,79.5,0,298546,78.5,,,,,,,,,,,5,11606187,87.3,9,11498758,86.5,,,,,,,,,,,9,1348532,87.7,2,1337779,87,,,,,,,,,,,0,1425537,89.3,1,1413598,88.6,,,,,,,,,,,5,1900630,89.5,4,1883831,88.7,,,,,,,,,,,0,1569006,89.1,2,1556932,88.5,,,,,,,,,,,0,1639327,90.1,0,1625889,89.4,,,,,,,,,,,3,2274331,87.4,0,2251655,86.6,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2847559,87,2,2819878,86.1,,,,,,,,,
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
