tDate,T_YDTotal,[T_NewInoc,[T_TotalInoc,[1_YDTotal,[1_NewInoc,[1_TotalInoc,[1_Rate,[1_12y_Rate,[1_18y_Rate,[1_60y_Rate,[2_YDTotal,[2_NewInoc,[2_TotalInoc,[2_Rate,[2_12y_Rate,[2_18y_Rate,[2_60y_Rate,[3_YDTotal,[3_NewInoc,[3_TotalInoc,[3_Rate,[3_12y_Rate,[3_18y_Rate,[3_60y_Rate,[4_YDTotal,[4_YDTotal_60y,[4_NewInoc,[4_NewInoc_60y,[4_TotalInoc,[4_TotalInoc_60y,[4_Rate,[4_12y_Rate,[4_18y_Rate,[4_60y_Rate
2021-10-24,0,0,0,40713014,51227,40764241,79.4,0,91.8,0,35642855,332557,35975412,70.1,0,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,0,0,0,40764384,3730,40768114,79.4,0,91.8,0,35976328,16380,35992708,70.1,0,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-26,0,0,0,40770450,77434,40847884,79.5,0,91.9,0,35996202,427919,36424121,70.9,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,0,0,0,40850783,40305,40891088,79.6,0,92,0,36431541,278236,36709777,71.5,0,83.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,0,0,0,40894082,76802,40970884,79.8,0,92,0,36715234,255616,36970850,72,0,83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,0,0,0,40973956,61941,41035897,79.9,0,92.1,0,36975677,617785,37593462,73.2,0,85.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,0,0,0,41039143,58513,41097656,80,0,92.2,0,37601761,689085,38290846,74.6,0,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,41099894,36103,41135997,80.1,0,92.2,0,38303341,357137,38660478,75.3,0,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,0,0,0,41136056,2736,41138792,80.1,0,92.2,0,38660848,20354,38681202,75.3,0,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,0,0,0,41141814,82747,41224561,80.3,0,92.3,0,38686286,118436,38804722,75.6,0,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,0,0,0,41227277,42176,41269453,80.4,0,92.4,0,38808119,87113,38895232,75.7,0,88.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,0,0,0,41271990,64307,41336297,80.5,0,92.4,0,38898040,75539,38973579,75.9,0,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,0,0,0,41338564,60047,41398611,80.6,0,92.5,0,38976091,123194,39099285,76.1,0,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,0,0,0,41401435,68878,41470313,80.8,0,92.6,0,39102880,158244,39261124,76.5,0,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,41472586,45237,41517823,80.9,0,92.6,0,39265311,62685,39327996,76.6,0,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,0,0,0,41517974,2160,41520134,80.9,0,92.6,0,39328170,4320,39332490,76.6,0,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-09,0,0,0,41522679,115687,41638366,81.1,0,92.7,0,39335162,161647,39496809,76.9,0,89.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,0,0,0,41641306,45537,41686843,81.2,0,92.7,0,39501023,125011,39626034,77.2,0,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-11,0,0,0,41689296,68404,41757700,81.3,0,92.8,0,39628944,106636,39735580,77.4,0,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12,0,0,0,41759991,63175,41823166,81.4,0,92.8,0,39738325,107068,39845393,77.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-13,0,0,0,41826486,78120,41904606,81.6,0,92.9,0,39849263,148147,39997410,77.9,0,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,41905044,55234,41960278,81.7,0,92.9,0,39998292,100839,40099131,78.1,0,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,0,0,0,41960348,2281,41962629,81.7,0,92.9,0,40099272,3311,40102583,78.1,0,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-16,0,0,0,41965210,61500,42026710,81.8,0,93,0,40105558,87466,40193024,78.3,0,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-17,0,0,0,42029499,33249,42062748,81.9,0,93,0,40196491,46728,40243219,78.4,0,90.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,0,0,0,42065661,44991,42110652,82,0,93.1,0,40246487,65899,40312386,78.5,0,90.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,0,0,0,42113082,44684,42157766,82.1,0,93.1,0,40315002,59442,40374444,78.6,0,90.7,0,1482000,126466,1608466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,0,0,0,42160177,48145,42208322,82.2,0,93.2,0,40377170,75206,40452376,78.8,0,90.8,0,1613013,150205,1763218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,42210132,26988,42237120,82.3,0,93.2,0,40454507,38846,40493353,78.9,0,90.9,0,1766027,41526,1807553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,0,0,0,42237160,1375,42238535,82.3,0,93.2,0,40493407,2126,40495533,78.9,0,90.9,0,1807737,1937,1809674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-23,0,0,0,42240849,49198,42290047,82.4,0,93.2,0,40497969,87611,40585580,79,0,91,0,1813242,145209,1958451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-24,0,0,0,42292186,28236,42320422,82.4,0,93.3,0,40588327,43631,40631958,79.1,0,91.1,0,1965785,136670,2102455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-25,0,0,0,42322570,46778,42369348,82.5,0,93.3,0,40634344,61577,40695921,79.3,0,91.1,0,2111441,152147,2263588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,0,0,0,42371447,47564,42419011,82.6,0,93.4,0,40697935,66613,40764548,79.4,0,91.2,0,2271432,193366,2464798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,0,0,0,42421599,54302,42475901,82.7,0,93.4,0,40767383,84823,40852206,79.6,0,91.3,0,2478097,284323,2762420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,42477694,32431,42510125,82.8,0,93.4,0,40855164,45760,40900924,79.7,0,91.3,0,2771713,70433,2842146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,0,0,0,42510156,965,42511121,82.8,0,93.4,0,40900976,1777,40902753,79.7,0,91.3,0,2842836,2561,2845397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30,0,0,0,42513564,31118,42544682,82.9,0,93.5,0,40905177,106238,41011415,79.9,0,91.4,0,2851899,177325,3029224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,0,0,0,42546417,21448,42567865,82.9,0,93.5,0,41013146,48509,41061655,79.9,0,91.5,0,3034621,184517,3219138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,0,0,0,42570146,23652,42593798,82.9,0,93.5,0,41064184,65436,41129620,80.1,0,91.5,0,3226397,159424,3385821,6.6,0,7.7,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,0,0,0,42595791,22505,42618296,83,0,93.6,0,41131960,60388,41192348,80.2,0,91.6,0,3390583,179831,3570414,7,0,8.1,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,0,0,0,42620731,33213,42653944,83.1,0,93.6,0,41195402,89269,41284671,80.4,0,91.7,0,3575157,276997,3852154,7.5,0,8.7,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,42655385,21605,42676990,83.1,0,93.7,0,41286814,53033,41339847,80.5,0,91.7,0,3856241,96368,3952609,7.7,0,9,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,0,0,0,42677047,1690,42678737,83.1,0,93.7,0,41339925,1963,41341888,80.5,0,91.7,0,3952751,3650,3956401,7.7,0,9,0,0,0,0,0,0,0,0,0,0,0
2021-12-07,0,0,0,42681696,51353,42733049,83.2,0,93.7,0,41345083,65123,41410206,80.6,0,91.8,0,3958653,283796,4242449,8.3,0,9.6,0,0,0,0,0,0,0,0,0,0,0
2021-12-08,0,0,0,42736641,37490,42774131,83.3,0,93.8,0,41413945,41901,41455846,80.7,0,91.8,0,4249027,289494,4538521,8.8,0,10.3,0,0,0,0,0,0,0,0,0,0,0
2021-12-09,0,0,0,42776731,45491,42822222,83.4,0,93.9,0,41458373,51372,41509745,80.8,0,91.9,0,4544343,299154,4843497,9.4,0,11,0,0,0,0,0,0,0,0,0,0,0
2021-12-10,0,0,0,42826359,44915,42871274,83.5,0,93.9,0,41513882,54713,41568595,81,0,92,0,4849819,439915,5289734,10.3,0,12,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,0,0,0,42878268,50077,42928345,83.6,0,94,93.6,41575351,73475,41648826,81.1,0,92.1,92.5,5298064,754680,6052744,11.8,0,13.7,31.4,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,42930491,26156,42956647,83.7,0,94,93.6,41651198,34538,41685736,81.2,0,92.1,92.5,6068258,278964,6347222,12.4,0,14.4,33.1,0,0,0,0,0,0,0,0,0,0
2021-12-13,0,0,0,42956696,1784,42958480,83.7,0,94,93.6,41685793,1308,41687101,81.2,0,92.1,92.5,6347647,7772,6355419,12.4,0,14.4,33.2,0,0,0,0,0,0,0,0,0,0
2021-12-14,0,0,0,42965958,75009,43040967,83.8,0,94.1,93.7,41694809,61637,41756446,81.3,0,92.2,92.5,6360361,759587,7119948,13.9,0,16.1,37.5,0,0,0,0,0,0,0,0,0,0
2021-12-15,0,0,0,43049835,54184,43104019,83.9,0,94.2,93.7,41764822,43060,41807882,81.4,0,92.3,92.6,7149679,787801,7937480,15.5,0,18,42.1,0,0,0,0,0,0,0,0,0,0
2021-12-16,0,0,0,43111124,86431,43197555,84.1,0,94.4,93.8,41814781,56755,41871536,81.5,0,92.3,92.6,7958446,908452,8866898,17.3,0,20.1,46.4,0,0,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,43204838,95755,43300593,84.3,0,94.5,93.8,41878501,60564,41939065,81.7,0,92.4,92.6,8892921,888243,9781164,19,0,22.2,50.3,0,0,0,0,0,0,0,0,0,0
2021-12-18,0,0,0,43309663,103315,43412978,84.5,0,94.6,93.9,41947113,77194,42024307,81.8,0,92.5,92.7,9814056,1140821,10954877,21.3,0,24.8,54.8,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,43417807,68273,43486080,84.7,0,94.7,93.9,42028124,39911,42068035,81.9,0,92.6,92.7,11003413,524726,11528139,22.5,0,26.1,56.6,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,0,0,43487474,5851,43493325,84.7,0,94.7,93.9,42068917,1743,42070660,81.9,0,92.6,92.7,11535843,29240,11565083,22.5,0,26.2,56.7,0,0,0,0,0,0,0,0,0,0
2021-12-21,0,0,0,43501564,119334,43620898,84.9,0,94.9,94,42079039,52293,42131332,82,0,92.7,92.7,11570503,807347,12377850,24.1,0,28,59.6,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,0,0,43629298,73863,43703161,85.1,0,95,94,42138356,37324,42175680,82.1,0,92.7,92.7,12420637,661259,13081896,25.5,0,29.6,62.5,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,0,0,43709600,89757,43799357,85.3,93.4,95.1,94.1,42181602,38216,42219818,82.2,90,92.8,92.8,13118976,590569,13709545,26.7,0,31.1,64.9,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,0,43805157,79148,43884305,85.5,93.6,95.2,94.1,42225248,33891,42259139,82.3,90.1,92.8,92.8,13740846,563646,14304492,27.9,0,32.4,67.1,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,43889894,78717,43968611,85,93.7,95.3,94.1,42264196,43219,42307415,82.4,90.2,92.9,92.8,14336856,777917,15114773,29.4,0,34.2,69.7,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,43969355,9912,43976267,85.6,93.8,95.3,94.2,42307770,4790,42312560,82.4,90.2,92.9,92.8,15136856,58612,15195468,29.6,0,34.4,69.8,0,0,0,0,0,0,0,0,0,0
2021-12-27,0,0,0,43979643,3247,43982890,85.7,93.8,95.3,94.2,42312847,1574,42314421,82.4,90.2,92.9,92.8,15198486,23782,15222268,29.6,0,34.5,69.8,0,0,0,0,0,0,0,0,0,0
2021-12-28,0,0,0,43989069,75170,44064239,85.8,93.9,95.4,94.2,42320741,63684,42384425,82.5,90.4,93,92.9,15226207,726933,15953140,31.1,0,36.1,71.6,0,0,0,0,0,0,0,0,0,0
2021-12-29,0,0,0,44069732,45453,44115185,85.9,94,95.4,94.2,42389977,43013,42432990,82.6,90.5,93.1,92.9,15995039,587719,16582758,32.3,0,37.6,73.3,0,0,0,0,0,0,0,0,0,0
2021-12-30,0,0,0,44120049,48807,44168856,86,94.2,95.5,94.2,42437889,45847,42483736,82.7,90.6,93.2,92.9,16618368,510846,17129214,33.4,0,38.8,74.7,0,0,0,0,0,0,0,0,0,0
2021-12-31,0,0,0,44173002,46646,44219648,86.1,94.3,95.5,94.3,42488022,45494,42533516,82.8,90.7,93.2,93,17156512,517087,17673599,34.4,0,40,75.8,0,0,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,44224281,52423,44276704,86.2,94.4,95.6,94.3,42538267,56673,42594940,83,90.8,93.3,93,17703928,707893,18411821,35.9,0,41.7,77.2,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,44278521,4202,44282723,86.2,94.4,95.6,94.3,42596757,4858,42601615,83,90.8,93.3,93,18442636,34112,18476748,36,0,41.9,77.3,0,0,0,0,0,0,0,0,0,0
2022-01-03,0,0,0,44282824,1878,44284702,86.2,94.4,95.6,94.3,42601724,2185,42603909,83,90.8,93.3,93,18477458,16209,18493667,36,0,41.9,77.3,0,0,0,0,0,0,0,0,0,0
2022-01-04,0,0,0,44199519,39839,44239358,86.2,94,96.1,95.8,42543236,78260,42621496,83.1,90.5,93.8,94.6,18494195,471638,18965833,37,0,42.8,78.3,0,0,0,0,0,0,0,0,0,0
2022-01-05,0,0,0,44242406,26368,44268774,86.3,94,96.1,95.8,42625388,54370,42679758,83.2,90.6,93.9,94.7,18985863,351030,19336893,37.7,0,43.6,79,0,0,0,0,0,0,0,0,0,0
2022-01-06,0,0,0,44271406,20565,44291971,86.3,94.1,96.1,95.8,42682820,74703,42757523,83.3,90.8,94,94.7,19353036,320870,19673906,38.3,0,44.4,79.5,0,0,0,0,0,0,0,0,0,0
2022-01-07,0,0,0,44294349,19361,44313710,86.4,94.1,96.2,95.8,42760695,84088,42844783,83.5,91,94.1,94.8,19687681,367248,20054929,39.1,0,45.3,80,0,0,0,0,0,0,0,0,0,0
2022-01-08,0,0,0,44316407,25531,44341938,86.4,94.2,96.2,95.8,42848328,105043,42953371,83.7,91.2,94.2,94.8,20071116,580781,20651897,40.2,0,46.6,80.7,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,44342202,16290,44358492,86.4,94.2,96.2,95.9,42955341,70645,43025986,83.8,91.4,94.3,94.8,20669507,346590,21016097,41,0,47.4,81.1,0,0,0,0,0,0,0,0,0,0
2022-01-11,0,0,0,44364107,24830,44388937,86.5,94.3,96.3,95.9,43035454,109187,43144641,84.1,91.6,94.5,94.9,21034417,438062,21472479,41.8,0,48.5,81.6,0,0,0,0,0,0,0,0,0,0
2022-01-12,0,0,0,44391132,19894,44411026,86.5,94.3,96.3,95.9,43147364,72324,43219688,84.2,91.8,94.6,94.9,21478958,336295,21815253,42.5,0,49.2,82,0,0,0,0,0,0,0,0,0,0
2022-01-13,0,0,0,44413241,16225,44429466,86.6,94.4,96.4,95.9,43222788,80570,43303358,84.4,92,94.7,95,21822604,279243,22101847,43.1,0,49.9,82.4,0,0,0,0,0,0,0,0,0,0
2022-01-14,0,0,0,44431291,15881,44447172,86.6,94.4,96.4,95.9,43305648,75964,43381612,84.5,92.1,94.8,95,22107009,335121,22442130,43.7,0,50.6,82.7,0,0,0,0,0,0,0,0,0,0
2022-01-15,0,0,0,44449259,21966,44471225,86.7,94.5,96.4,95.9,43383941,88347,43472288,84.7,92.3,94.9,95.1,22451319,564635,23015954,44.9,0,51.9,83.1,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,44471712,13094,44484806,86.7,94.5,96.4,95.9,43474764,29262,43504026,84.8,92.4,94.9,95.1,23031231,305847,2337078,45.5,0,52.7,83.3,0,0,0,0,0,0,0,0,0,0
2022-01-17,0,0,0,44484829,764,44485593,86.7,94.5,96.4,95.9,43504046,3388,43507434,84.8,92.4,94.9,95.1,23337136,16867,23354003,45.5,0,52.7,83.3,0,0,0,0,0,0,0,0,0,0
2022-01-18,0,0,0,44489285,15991,44505276,86.7,94.5,96.5,96,43511154,70974,43582128,84.9,92.6,95,95.1,23356257,384948,23741205,46.3,0,53.6,83.6,0,0,0,0,0,0,0,0,0,0
2022-01-19,0,0,0,44506949,12092,44519041,86.8,94.6,96.5,96,43584079,46371,43630450,85,92.7,95.1,95.1,23743311,261355,24004666,46.8,0,54.2,83.9,0,0,0,0,0,0,0,0,0,0
2022-01-20,0,0,0,44520545,9980,44530525,86.8,94.6,96.5,96,43632093,44538,43676631,85.1,92.8,95.1,95.2,24006560,212471,24219031,47.2,0,54.7,84.1,0,0,0,0,0,0,0,0,0,0
2022-01-21,0,0,0,44532026,10273,44542299,86.8,94.6,96.5,96,43678627,43941,43722568,85.2,92.9,95.2,95.2,24222950,277176,24500126,47.7,0,55.3,84.3,0,0,0,0,0,0,0,0,0,0
2022-01-22,0,0,0,44544190,14999,44559189,86.8,94.6,96.6,96,43725097,57579,43782676,85.3,93,95.3,95.2,24505409,460192,24965601,48.6,0,56.3,84.6,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,44559381,9349,44568730,86.8,94.7,96.6,96,43783899,17952,43801851,85.4,93,95.3,95.2,24974591,258013,25232604,49.2,0,56.9,84.7,0,0,0,0,0,0,0,0,0,0
2022-01-24,0,0,0,44568744,555,44569299,86.9,94.7,96.6,96,43801866,1819,43803685,85.4,93,95.3,95.2,25232724,13181,25245905,49.2,0,57,84.7,0,0,0,0,0,0,0,0,0,0
2022-01-25,0,0,0,44572526,11513,44584039,86.9,94.7,96.6,96,43807070,40098,43847168,85.4,93.1,95.4,95.3,25248140,294712,25542852,49.8,0,57.6,84.9,0,0,0,0,0,0,0,0,0,0
2022-01-26,0,0,0,44585873,9046,44594919,86.9,94.7,96.6,96,43849560,28855,43878415,85.5,93.2,95.4,95.3,25546791,240502,25787293,50.3,0,58.2,85.1,0,0,0,0,0,0,0,0,0,0
2022-01-27,0,0,0,44596652,8393,44605045,86.9,94.7,96.6,96,43880525,24107,43904632,85.6,93.2,95.4,95.3,25791626,251732,26043358,50.7,0,58.8,85.3,0,0,0,0,0,0,0,0,0,0
2022-01-28,0,0,0,44606876,9020,44615896,86.9,94.8,96.6,96,43906849,24645,43931494,85.6,93.3,95.5,95.3,26048511,310711,26359222,51.4,0,59.5,85.4,0,0,0,0,0,0,0,0,0,0
2022-01-29,0,0,0,44618225,13050,44631275,87,94.8,96.7,96,43934192,36227,43970419,85.7,93.4,95.5,95.3,26365130,493084,26858214,52.3,0,60.6,85.7,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,44631656,8132,44639788,87,94.8,96.7,96,43971362,22432,43993794,85.7,93.4,95.6,95.4,26870276,339919,27210195,53,0,61.4,85.8,0,0,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,44639820,611,44640431,87,94.8,96.7,96,43993836,1292,43995128,85.7,93.4,95.6,95.4,27210434,23358,27233792,53.1,0,61.5,85.8,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,44640551,591,44641142,87,94.8,96.7,96,43995292,949,43996241,85.7,93.4,95.6,95.4,27235269,18987,27254256,53.1,0,61.5,85.8,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,44641155,80,44641235,87,94.8,96.7,96,43996254,155,43996409,85.7,93.4,95.6,95.4,27254310,2439,27256749,53.1,0,61.5,85.8,0,0,0,0,0,0,0,0,0,0
2022-02-03,0,0,0,44641252,415,44641667,87,94.8,96.7,96,43996436,693,43997129,85.7,93.4,95.6,95.4,27257075,10609,27267684,53.1,0,61.5,85.8,0,0,0,0,0,0,0,0,0,0
2022-02-04,0,0,0,44646116,12217,44658333,87,94.9,96.7,96,44001773,51835,44053608,85.8,93.6,95.7,95.4,27271785,323149,27594934,53.8,0,62.3,86,0,0,0,0,0,0,0,0,0,0
2022-02-05,0,0,0,44662073,12250,44674323,87.1,94.9,96.7,96,44058071,34803,44092874,85.9,93.6,95.7,95.4,27601945,350471,27952416,54.5,0,63.1,86.1,0,0,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,44674704,7282,44681986,87.1,94.9,96.7,96.1,44093746,18022,44111768,86,93.7,95.7,95.4,27961180,204118,28165298,54.9,0,63.6,86.2,0,0,0,0,0,0,0,0,0,0
2022-02-07,0,0,0,44682004,453,44682457,87.1,94.9,96.7,96.1,44111790,923,44112713,86,93.7,95.7,95.4,28165353,11875,28177228,54.9,0,63.6,86.2,0,0,0,0,0,0,0,0,0,0
2022-02-08,0,0,0,44685645,8209,44693854,87.1,94.9,96.7,96.1,44116017,22280,44138297,86,93.7,95.8,95.4,28179462,245413,28424875,55.4,0,64.1,86.4,0,0,0,0,0,0,0,0,0,0
2022-02-09,0,0,0,44695583,5747,44701330,87.1,94.9,96.8,96.1,44140144,15872,44156016,86,93.8,95.8,95.5,28426995,160841,28587836,55.7,0,64.5,86.5,0,0,0,0,0,0,0,0,0,0
2022-02-10,0,0,0,44702813,5118,44707931,87.1,95,96.8,96.1,44157689,12700,44170389,86.1,93.8,95.8,95.5,28591187,144416,28735603,56,0,64.8,86.6,0,0,0,0,0,0,0,0,0,0
2022-02-11,0,0,0,44709471,5857,44715328,87.1,95,96.8,96.1,44172060,13654,44185714,86.1,93.8,95.9,95.5,28738736,201735,28940471,56.4,0,65.3,86.8,0,0,0,0,0,0,0,0,0,0
2022-02-12,0,0,0,44717281,8153,44725434,87.2,95,96.8,96.1,44187867,19226,44207093,86.1,93.9,95.9,95.5,28945086,299859,29244945,57,0,66,86.9,0,0,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,44725665,5741,44731406,87.2,95,96.8,96.1,44207604,12160,44219764,86.2,93.9,95.9,95.5,29252468,168995,29421463,57.3,0,66.4,87,0,0,0,0,0,0,0,0,0,0
2022-02-14,0,0,0,44731422,331,44731753,87,95,96.8,96.1,44219791,536,44220327,86.2,93.5,95.9,95.5,29421672,8100,29429772,57.3,0,66.4,87,0,0,0,0,0,0,0,0,0,0
2022-02-15,0,0,0,44735534,10247,44745781,87.2,95,96.8,96.1,44224116,13434,44237550,86.2,94,95.9,95.5,29436831,191303,29628134,57.7,0,66.9,87.1,0,0,0,0,0,0,0,0,0,0
2022-02-16,0,0,0,44747612,9603,44757215,87.2,95.1,96.9,96.1,44239362,10520,44249882,86.2,94,95.9,95.5,29631914,137278,29769192,58,0,67.2,87.2,0,0,0,0,0,0,0,0,0,0
2022-02-17,0,0,0,44759063,9073,44768136,87.2,95.1,96.9,96.1,44251678,9397,44261075,86.2,94,96,95.5,29772287,126490,29898777,58.3,0,67.5,87.3,0,0,0,0,0,0,0,0,0,0
2022-02-18,0,0,0,44770186,8968,44779154,87.3,95.1,96.9,96.1,44263131,9818,44272949,86.3,94,96,95.5,29902488,165994,30068482,58.6,0,67.9,87.4,0,0,0,0,0,0,0,0,0,0
2022-02-19,0,0,0,44781818,11230,44793048,87.3,95.1,96.9,96.1,44275601,14884,44290485,86.3,94.1,96,95.6,30073431,241964,30315395,59.1,0,68.4,87.6,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,44793441,6210,44799651,87.3,95.2,96.9,96.1,44290944,9489,44300433,86.3,94.1,96,95.6,30321882,135404,30457289,59.4,0,68.7,87.6,0,0,0,0,0,0,0,0,0,0
2022-02-21,0,0,0,44799668,305,44799973,87.3,95.2,96.9,96.1,44300451,520,44300971,86.3,94.1,96,95.6,30457447,7253,30464700,59.4,0,68.7,87.6,0,0,0,0,0,0,0,0,0,0
2022-02-22,0,0,0,44803419,7978,44811397,87.3,95.2,96.9,96.1,44304436,5431,44309867,86.3,94.1,96,95.6,30468196,158644,30626840,59.7,0,69.1,87.8,0,0,0,0,0,0,0,0,0,0
2022-02-23,0,0,0,44813669,6228,44819897,87.3,95.2,97,96.2,44312092,3811,44315903,86.4,94.1,96,95.6,30631229,112164,30743393,59.9,0,69.4,87.9,0,0,0,0,0,0,0,0,0,0
2022-02-24,0,0,0,44821867,5712,44827579,87.4,95.2,97,96.2,44317886,3537,44321423,86.4,94.1,96.1,95.6,30746765,107067,30853832,60.1,0,69.6,87.9,0,0,0,0,0,0,0,0,0,0
2022-02-25,0,0,0,44829569,6123,44835692,87.4,95.2,97,96.2,44323410,10222,44333632,86.4,94.2,96.1,95.6,30857574,144960,31002534,60.4,0,70,88,0,0,0,0,0,0,0,0,0,0
2022-02-26,0,0,0,44838000,8725,44846725,84.7,95.3,97,96.2,44336034,13566,44349600,86.4,94.2,96.1,95.6,31007052,221409,31228461,60.9,0,70.5,88.2,0,0,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,44846976,4893,44851869,87.4,95.3,97,96.2,44349967,8425,44358392,86.4,94.2,96.1,95.6,31234187,118687,31352874,61.1,0,70.8,88.2,0,0,0,0,0,0,0,0,0,0
2022-02-28,0,0,0,44851915,225,44852140,87.4,95.3,97,96.2,44358440,448,44358888,86.4,94.2,96.1,95.6,31353490,6049,31359539,61.1,0,70.8,88.2,0,0,0,0,0,0,0,0,0,0
2022-03-01,0,0,0,44854729,5513,44860242,87.4,95.3,97,96.2,44361527,8140,44369667,86.5,94.2,96.1,95.6,31361663,141429,31503092,61.4,0,71.1,88.3,0,0,0,0,0,0,0,0,0,0
2022-03-02,0,0,0,44860370,189,44860559,87.4,95.3,97,96.2,44369828,341,44370169,86.5,94.2,96.1,95.6,31506236,4749,31510985,61.4,0,71.1,88.3,0,0,0,0,0,0,0,0,0,0
2022-03-03,0,0,0,44861360,2151,44863511,87.4,85.3,97,96.2,44371000,4275,44375252,76.5,74.3,88.4,95.6,31511700,63685,31575385,61.5,0,71.3,88.4,0,0,0,0,0,0,0,0,0,0
2022-03-04,0,0,0,44864125,1945,44866070,87.4,95.3,97,96.2,44375889,4173,44380062,86.5,94.3,96.1,95.6,31577104,65111,31642215,61.7,0,71.4,88.4,0,0,0,0,0,0,0,0,0,0
