tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-19,Slovakia,,,18,0,123,1
2020-03-19,Slovenia,,,11,0,286,1
2020-03-19,South Korea,,,152,7,8565,91
2020-03-19,Spain,,,4053,207,17963,830
2020-03-19,Sweden,,,160,1,1439,11
2020-03-19,Switzerland,,,1047,13,4075,41
2020-03-19,Taiwan,,,8,0,108,1
2020-03-19,Turkey,,,94,2,192,3
2020-03-19,United Kingdom,Bermuda,,0,0,2,0
2020-03-19,United Kingdom,Cayman Islands,,2,0,3,1
2020-03-19,United Kingdom,Channel Islands,,5,0,11,0
2020-03-19,United Kingdom,Gibraltar,,2,0,10,0
2020-03-19,United Kingdom,United Kingdom,,63,66,2689,137
2020-03-19,United States,Alabama,,32,0,78,0
2020-03-19,United States,Alaska,,3,0,9,0
2020-03-19,United States,Arizona,,18,0,45,0
2020-03-19,United States,Arkansas,,29,0,62,0
2020-03-19,United States,California,,201,5,952,18
2020-03-19,United States,Colorado,,93,2,277,4
2020-03-19,United States,Connecticut,,91,2,159,2
2020-03-19,United States,Delaware,,11,0,30,0
2020-03-19,United States,District of Columbia,,9,0,40,0
2020-03-19,United States,Florida,,103,2,417,9
2020-03-19,United States,Georgia,,88,7,287,10
2020-03-19,United States,Grand Princess,,1,0,22,0
2020-03-19,United States,Guam,,7,0,12,0
2020-03-19,United States,Hawaii,,2,0,16,0
2020-03-19,United States,Idaho,,2,0,11,0
2020-03-19,United States,Illinois,,260,3,422,4
2020-03-19,United States,Indiana,,21,0,60,2
2020-03-19,United States,Iowa,,15,0,44,0
2020-03-19,United States,Kansas,,16,0,34,1
2020-03-19,United States,Kentucky,,10,1,37,2
2020-03-19,United States,Louisiana,,135,6,392,10
2020-03-19,United States,Maine,,10,0,52,0
2020-03-19,United States,Maryland,,22,1,107,1
2020-03-19,United States,Massachusetts,,110,0,328,0
2020-03-19,United States,Michigan,,251,3,334,3
2020-03-19,United States,Minnesota,,12,0,89,0
2020-03-19,United States,Mississippi,,16,1,50,1
2020-03-19,United States,Missouri,,13,1,31,1
2020-03-19,United States,Nebraska,,5,0,29,0
2020-03-19,United States,Nevada,,40,0,95,1
2020-03-19,United States,New Hampshire,,18,0,44,0
2020-03-19,United States,New Jersey,,475,6,742,9
2020-03-19,United States,New Mexico,,12,0,35,0
2020-03-19,United States,New York,,2870,18,5365,34
2020-03-19,United States,North Carolina,,53,0,123,0
2020-03-19,United States,North Dakota,,12,0,18,0
2020-03-19,United States,Ohio,,33,0,119,0
2020-03-19,United States,Oklahoma,,25,1,44,1
2020-03-19,United States,Oregon,,20,1,88,3
2020-03-19,United States,Pennsylvania,,54,1,206,1
2020-03-19,United States,Rhode Island,,11,0,44,0
2020-03-19,United States,South Carolina,,34,0,81,1
2020-03-19,United States,Tennessee,,75,0,154,0
2020-03-19,United States,Texas,,87,2,260,5
2020-03-19,United States,US,,0,0,1,0
2020-03-19,United States,Utah,,29,0,80,0
2020-03-19,United States,Vermont,,4,0,22,0
2020-03-19,United States,Virgin Islands,,1,0,3,0
2020-03-19,United States,Virginia,,22,0,99,2
2020-03-19,United States,Washington,,362,19,1376,74
2020-03-19,United States,West Virginia,,1,0,2,0
2020-03-19,United States,Wisconsin,,67,0,159,0
2020-03-19,United States,Wyoming,,3,0,18,0
