tDate,Country,Province,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,4,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,1,0
2020-03-22,United States,Georgia,0,0,10,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,4,0
2020-03-22,United States,Georgia,0,0,1,0
2020-03-22,United States,Georgia,0,0,1,0
2020-03-22,United States,Georgia,0,0,36,10
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,0,0
2020-03-22,United States,Georgia,0,0,2,0
2020-03-22,United States,Grand Princess,7,1,30,1
2020-03-22,United States,Guam,12,1,27,1
2020-03-22,United States,Hawaii,0,0,0,0
2020-03-22,United States,Hawaii,0,0,41,0
2020-03-22,United States,Hawaii,0,0,0,0
2020-03-22,United States,Hawaii,0,0,3,0
2020-03-22,United States,Hawaii,0,0,9,0
2020-03-22,United States,Idaho,0,0,11,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,2,0
2020-03-22,United States,Idaho,0,0,21,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,1,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,3,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,1,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,2,0
2020-03-22,United States,Idaho,0,0,1,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Idaho,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,2,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,3,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,805,4
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,79,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,13,0
2020-03-22,United States,Illinois,0,0,2,0
2020-03-22,United States,Illinois,0,0,4,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,69,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,2,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,12,0
2020-03-22,United States,Illinois,0,0,6,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,3,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,4,1
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,3,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,2,3
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,0,0
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,21,1
2020-03-22,United States,Illinois,0,0,1,0
2020-03-22,United States,Illinois,0,0,4,0
2020-03-22,United States,Illinois,0,0,2,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,4,0
2020-03-22,United States,Indiana,0,0,5,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,3,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,4,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,2,1
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,4,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,3,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,4,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,18,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,8,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,6,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,12,1
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,10,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,82,3
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,1
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,8,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,2,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,1,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Indiana,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,5,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,3,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,2,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,6,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,4,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,3,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,32,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,4,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,2,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,10,0
2020-03-22,United States,Iowa,0,0,2,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,3,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,3,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,1,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Iowa,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,3,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,4,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,28,1
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,4,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,2,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,2,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,1,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,2,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,0,0
2020-03-22,United States,Kansas,0,0,14,1
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,1
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,2,1
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,2,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,10,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,7,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,2,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,25,1
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,2,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,1,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,2,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
2020-03-22,United States,Kentucky,0,0,0,0
